"CPT only copyright 2024 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2024 Part B National Summary Data File 
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17546,,,,,,
CARDIOVASCULAR,33410,OTHER,157 ,"$351,984.48 ","$277,278.00 ",
CARDIOVASCULAR,33410,TOTAL,227 ,"$374,014.93 ","$294,575.39 ",
CARDIOVASCULAR,33411,80S,608 ,"$286,249.77 ","$221,994.11 ",
CARDIOVASCULAR,33411,OTHER,"1,087 ","$3,551,740.65 ","$2,782,442.46 ",
CARDIOVASCULAR,33411,TOTAL,"1,695 ","$3,837,990.42 ","$3,004,436.57 ",
CARDIOVASCULAR,33412,80S,N/A,"$3,457.50 ","$2,716.91 ",
CARDIOVASCULAR,33412,OTHER,14 ,"$42,497.57 ","$33,388.24 ",
CARDIOVASCULAR,33412,TOTAL,22 ,"$45,955.07 ","$36,105.15 ",
CARDIOVASCULAR,33413,80S,N/A,"$4,729.86 ","$3,719.25 ",
CARDIOVASCULAR,33413,OTHER,14 ,"$46,315.32 ","$34,993.95 ",
CARDIOVASCULAR,33413,TOTAL,23 ,"$51,045.18 ","$38,713.20 ",
CARDIOVASCULAR,33414,80S,20 ,"$3,426.15 ","$2,711.76 ",
CARDIOVASCULAR,33414,OTHER,38 ,"$45,763.48 ","$36,518.13 ",
CARDIOVASCULAR,33414,TOTAL,58 ,"$49,189.63 ","$39,229.89 ",
CARDIOVASCULAR,33415,80S,38 ,"$6,443.34 ","$4,905.06 ",
CARDIOVASCULAR,33415,OTHER,71 ,"$80,749.08 ","$64,513.35 ",
CARDIOVASCULAR,33415,TOTAL,109 ,"$87,192.42 ","$69,418.41 ",
CARDIOVASCULAR,33416,80S,242 ,"$43,253.19 ","$34,155.70 ",
CARDIOVASCULAR,33416,OTHER,566 ,"$712,031.20 ","$565,390.38 ",
CARDIOVASCULAR,33416,TOTAL,808 ,"$755,284.39 ","$599,546.08 ",
CARDIOVASCULAR,33417,80S,13 ,"$1,965.79 ","$1,566.10 ",
CARDIOVASCULAR,33417,OTHER,25 ,"$21,479.96 ","$17,019.95 ",
CARDIOVASCULAR,33417,TOTAL,38 ,"$23,445.75 ","$18,586.05 ",
CARDIOVASCULAR,33418,80S,600 ,"$167,827.34 ","$132,148.23 ",
CARDIOVASCULAR,33418,OTHER,"10,168 ","$14,799,974.09 ","$11,692,880.87 ",
CARDIOVASCULAR,33418,TOTAL,"10,768 ","$14,967,801.43 ","$11,825,029.10 ",
CARDIOVASCULAR,33419,80S,196 ,"$12,930.27 ","$10,269.03 ",
CARDIOVASCULAR,33419,OTHER,"3,007 ","$1,046,577.26 ","$828,425.70 ",
CARDIOVASCULAR,33419,TOTAL,"3,203 ","$1,059,507.53 ","$838,694.73 ",
CARDIOVASCULAR,33420,OTHER,N/A,"$5,108.07 ","$4,072.60 ",
CARDIOVASCULAR,33420,TOTAL,N/A,"$5,108.07 ","$4,072.60 ",
CARDIOVASCULAR,33422,80S,N/A,"$1,070.94 ",$846.91 ,
CARDIOVASCULAR,33422,OTHER,N/A,"$7,804.90 ","$6,230.43 ",
CARDIOVASCULAR,33422,TOTAL,17 ,"$8,875.84 ","$7,077.34 ",
CARDIOVASCULAR,33425,80S,138 ,"$48,888.77 ","$38,260.54 ",
CARDIOVASCULAR,33425,OTHER,266 ,"$653,448.76 ","$516,091.87 ",
CARDIOVASCULAR,33425,TOTAL,404 ,"$702,337.53 ","$554,352.41 ",
CARDIOVASCULAR,33426,80S,"1,041 ","$307,469.07 ","$241,555.19 ",
CARDIOVASCULAR,33426,OTHER,"1,817 ","$3,674,661.46 ","$2,890,811.24 ",
CARDIOVASCULAR,33426,TOTAL,"2,858 ","$3,982,130.53 ","$3,132,366.43 ",
CARDIOVASCULAR,33427,80S,"1,583 ","$535,870.26 ","$421,042.71 ",
CARDIOVASCULAR,33427,OTHER,"2,887 ","$6,731,803.25 ","$5,323,623.60 ",
CARDIOVASCULAR,33427,TOTAL,"4,470 ","$7,267,673.51 ","$5,744,666.31 ",
CARDIOVASCULAR,33430,80S,"3,489 ","$1,328,490.10 ","$1,042,673.94 ",
CARDIOVASCULAR,33430,OTHER,"5,984 ","$15,929,369.50 ","$12,538,703.13 ",
CARDIOVASCULAR,33430,TOTAL,"9,473 ","$17,257,859.60 ","$13,581,377.07 ",
CARDIOVASCULAR,33440,80S,N/A,"$1,813.15 ","$1,437.23 ",
CARDIOVASCULAR,33440,OTHER,26 ,"$80,312.57 ","$63,682.78 ",
CARDIOVASCULAR,33440,TOTAL,30 ,"$82,125.72 ","$65,120.01 ",
CARDIOVASCULAR,33460,80S,N/A,$784.83 ,$616.16 ,
CARDIOVASCULAR,33460,OTHER,N/A,"$18,238.76 ","$14,392.58 ",
CARDIOVASCULAR,33460,TOTAL,13 ,"$19,023.59 ","$15,008.74 ",
CARDIOVASCULAR,33463,80S,129 ,"$49,125.31 ","$39,073.45 ",
CARDIOVASCULAR,33463,OTHER,246 ,"$673,267.17 ","$527,801.66 ",
CARDIOVASCULAR,33463,TOTAL,375 ,"$722,392.48 ","$566,875.11 ",
CARDIOVASCULAR,33464,80S,"1,107 ","$260,091.14 ","$204,529.82 ",
CARDIOVASCULAR,33464,OTHER,"2,148 ","$3,500,018.77 ","$2,763,396.14 ",
CARDIOVASCULAR,33464,TOTAL,"3,255 ","$3,760,109.91 ","$2,967,925.96 ",
CARDIOVASCULAR,33465,80S,187 ,"$60,849.09 ","$48,019.90 ",
CARDIOVASCULAR,33465,OTHER,390 ,"$884,568.52 ","$701,500.16 ",
CARDIOVASCULAR,33465,TOTAL,577 ,"$945,417.61 ","$749,520.06 ",
CARDIOVASCULAR,33468,80S,N/A,"$1,597.94 ","$1,254.61 ",
CARDIOVASCULAR,33468,OTHER,N/A,"$6,635.19 ","$5,388.30 ",
CARDIOVASCULAR,33468,TOTAL,N/A,"$8,233.13 ","$6,642.91 ",
CARDIOVASCULAR,33474,80S,N/A,$153.64 ,$120.45 ,
CARDIOVASCULAR,33474,OTHER,N/A,"$4,493.18 ","$3,527.68 ",
CARDIOVASCULAR,33474,TOTAL,N/A,"$4,646.82 ","$3,648.13 ",
CARDIOVASCULAR,33475,80S,29 ,"$7,254.16 ","$5,463.41 ",
CARDIOVASCULAR,33475,OTHER,78 ,"$138,516.07 ","$104,665.11 ",
CARDIOVASCULAR,33475,TOTAL,107 ,"$145,770.23 ","$110,128.52 ",
CARDIOVASCULAR,33476,80S,N/A,$444.86 ,$349.15 ,
CARDIOVASCULAR,33476,OTHER,N/A,"$5,236.84 ","$4,111.69 ",
CARDIOVASCULAR,33476,TOTAL,N/A,"$5,681.70 ","$4,460.84 ",
CARDIOVASCULAR,33477,80S,19 ,"$3,919.70 ","$3,091.29 ",
CARDIOVASCULAR,33477,OTHER,141 ,"$160,476.91 ","$125,845.12 ",
CARDIOVASCULAR,33477,TOTAL,160 ,"$164,396.61 ","$128,936.41 ",
CARDIOVASCULAR,33478,80S,12 ,"$1,628.33 ","$1,289.41 ",
CARDIOVASCULAR,33478,OTHER,26 ,"$22,960.37 ","$18,255.50 ",
CARDIOVASCULAR,33478,TOTAL,38 ,"$24,588.70 ","$19,544.91 ",
CARDIOVASCULAR,33496,80S,N/A,"$1,109.29 ",$881.86 ,
CARDIOVASCULAR,33496,OTHER,17 ,"$23,336.57 ","$18,630.47 ",
CARDIOVASCULAR,33496,TOTAL,23 ,"$24,445.86 ","$19,512.33 ",
CARDIOVASCULAR,33500,80S,N/A,"$1,023.32 ",$813.39 ,
CARDIOVASCULAR,33500,OTHER,17 ,"$15,258.49 ","$12,128.68 ",
CARDIOVASCULAR,33500,TOTAL,25 ,"$16,281.81 ","$12,942.07 ",
CARDIOVASCULAR,33501,80S,N/A,$578.43 ,$453.48 ,
CARDIOVASCULAR,33501,OTHER,N/A,"$5,994.12 ","$4,753.43 ",
CARDIOVASCULAR,33501,TOTAL,N/A,"$6,572.55 ","$5,206.91 ",
CARDIOVASCULAR,33502,80S,N/A,$522.60 ,$410.93 ,
CARDIOVASCULAR,33502,OTHER,N/A,"$7,119.05 ","$5,607.78 ",
CARDIOVASCULAR,33502,TOTAL,14 ,"$7,641.65 ","$6,018.71 ",
CARDIOVASCULAR,33503,80S,N/A,$0.00 ,$0.00 ,
CARDIOVASCULAR,33503,OTHER,N/A,$887.60 ,$704.23 ,
CARDIOVASCULAR,33503,TOTAL,N/A,$887.60 ,$704.23 ,
CARDIOVASCULAR,33504,80S,N/A,$398.38 ,$326.10 ,
CARDIOVASCULAR,33504,OTHER,N/A,"$6,968.01 ","$5,549.36 ",
CARDIOVASCULAR,33504,TOTAL,N/A,"$7,366.39 ","$5,875.46 ",
CARDIOVASCULAR,33505,80S,N/A,$397.16 ,$313.00 ,
CARDIOVASCULAR,33505,OTHER,N/A,"$3,840.62 ","$3,091.22 ",
CARDIOVASCULAR,33505,TOTAL,N/A,"$4,237.78 ","$3,404.22 ",
CARDIOVASCULAR,33506,80S,N/A,$612.13 ,$480.83 ,
CARDIOVASCULAR,33506,TOTAL,N/A,$612.13 ,$480.83 ,
CARDIOVASCULAR,33507,80S,58 ,"$9,881.81 ","$7,661.88 ",
CARDIOVASCULAR,33507,OTHER,97 ,"$108,776.17 ","$83,555.11 ",
CARDIOVASCULAR,33507,TOTAL,155 ,"$118,657.98 ","$91,216.99 ",
CARDIOVASCULAR,33508,80S,"20,223 ","$43,890.29 ","$34,592.23 ",
CARDIOVASCULAR,33508,OTHER,"36,344 ","$564,870.79 ","$444,397.16 ",
CARDIOVASCULAR,33508,TOTAL,"56,567 ","$608,761.08 ","$478,989.39 ",
CARDIOVASCULAR,33509,80S,970 ,"$22,779.81 ","$17,938.03 ",
CARDIOVASCULAR,33509,OTHER,"1,601 ","$270,185.92 ","$213,309.85 ",
CARDIOVASCULAR,33509,TOTAL,"2,571 ","$292,965.73 ","$231,247.88 ",
CARDIOVASCULAR,33510,80S,942 ,"$151,126.23 ","$118,397.95 ",
CARDIOVASCULAR,33510,OTHER,"1,604 ","$1,780,686.67 ","$1,402,389.33 ",
CARDIOVASCULAR,33510,TOTAL,"2,546 ","$1,931,812.90 ","$1,520,787.28 ",
CARDIOVASCULAR,33511,80S,462 ,"$100,652.77 ","$79,236.96 ",
CARDIOVASCULAR,33511,OTHER,769 ,"$1,184,516.85 ","$931,381.72 ",
CARDIOVASCULAR,33511,TOTAL,"1,231 ","$1,285,169.62 ","$1,010,618.68 ",
CARDIOVASCULAR,33512,80S,237 ,"$71,367.03 ","$56,202.87 ",
CARDIOVASCULAR,33512,OTHER,368 ,"$788,953.60 ","$619,115.90 ",
CARDIOVASCULAR,33512,TOTAL,605 ,"$860,320.63 ","$675,318.77 ",
CARDIOVASCULAR,33513,80S,70 ,"$22,265.85 ","$16,371.69 ",
CARDIOVASCULAR,33513,OTHER,110 ,"$250,298.90 ","$191,907.93 ",
CARDIOVASCULAR,33513,TOTAL,180 ,"$272,564.75 ","$208,279.62 ",
CARDIOVASCULAR,33514,80S,N/A,"$3,358.55 ","$2,657.45 ",
CARDIOVASCULAR,33514,OTHER,15 ,"$34,911.74 ","$27,444.87 ",
CARDIOVASCULAR,33514,TOTAL,25 ,"$38,270.29 ","$30,102.32 ",
CARDIOVASCULAR,33516,80S,N/A,$324.69 ,$257.68 ,
CARDIOVASCULAR,33516,OTHER,N/A,"$11,573.98 ","$9,436.33 ",
CARDIOVASCULAR,33516,TOTAL,N/A,"$11,898.67 ","$9,694.01 ",
CARDIOVASCULAR,33517,80S,"6,785 ","$172,318.59 ","$135,207.23 ",
CARDIOVASCULAR,33517,OTHER,"11,058 ","$2,015,465.77 ","$1,584,024.38 ",
CARDIOVASCULAR,33517,TOTAL,"17,843 ","$2,187,784.36 ","$1,719,231.61 ",
CARDIOVASCULAR,33518,80S,"12,716 ","$706,945.94 ","$555,634.08 ",
CARDIOVASCULAR,33518,OTHER,"20,005 ","$7,942,705.24 ","$6,239,502.82 ",
CARDIOVASCULAR,33518,TOTAL,"32,721 ","$8,649,651.18 ","$6,795,136.90 ",
CARDIOVASCULAR,33519,80S,"5,971 ","$435,822.81 ","$342,872.33 ",
CARDIOVASCULAR,33519,OTHER,"9,374 ","$4,904,892.31 ","$3,853,088.35 ",
CARDIOVASCULAR,33519,TOTAL,"15,345 ","$5,340,715.12 ","$4,195,960.68 ",
CARDIOVASCULAR,33521,80S,"1,030 ","$89,865.04 ","$70,999.09 ",
CARDIOVASCULAR,33521,OTHER,"1,662 ","$1,033,446.79 ","$811,835.29 ",
CARDIOVASCULAR,33521,TOTAL,"2,692 ","$1,123,311.83 ","$882,834.38 ",
CARDIOVASCULAR,33522,80S,124 ,"$12,198.21 ","$9,559.28 ",
CARDIOVASCULAR,33522,OTHER,210 ,"$146,242.38 ","$115,048.79 ",
CARDIOVASCULAR,33522,TOTAL,334 ,"$158,440.59 ","$124,608.07 ",
CARDIOVASCULAR,33523,80S,N/A,"$1,105.43 ",$866.66 ,
CARDIOVASCULAR,33523,OTHER,22 ,"$16,951.57 ","$13,424.82 ",
CARDIOVASCULAR,33523,TOTAL,32 ,"$18,057.00 ","$14,291.48 ",
CARDIOVASCULAR,33530,80S,"1,604 ","$117,832.37 ","$92,718.40 ",
CARDIOVASCULAR,33530,OTHER,"3,089 ","$1,582,696.65 ","$1,251,056.43 ",
CARDIOVASCULAR,33530,TOTAL,"4,693 ","$1,700,529.02 ","$1,343,774.83 ",
CARDIOVASCULAR,33533,80S,"26,557 ","$6,228,937.11 ","$4,881,187.63 ",
CARDIOVASCULAR,33533,OTHER,"42,139 ","$70,352,041.73 ","$55,261,857.72 ",
CARDIOVASCULAR,33533,TOTAL,"68,696 ","$76,580,978.84 ","$60,143,045.35 ",
CARDIOVASCULAR,33534,80S,"2,583 ","$754,815.88 ","$592,241.33 ",
CARDIOVASCULAR,33534,OTHER,"4,389 ","$9,167,575.05 ","$7,219,017.88 ",
CARDIOVASCULAR,33534,TOTAL,"6,972 ","$9,922,390.93 ","$7,811,259.21 ",
CARDIOVASCULAR,33535,80S,427 ,"$137,907.55 ","$108,416.41 ",
CARDIOVASCULAR,33535,OTHER,830 ,"$1,973,433.99 ","$1,542,509.59 ",
CARDIOVASCULAR,33535,TOTAL,"1,257 ","$2,111,341.54 ","$1,650,926.00 ",
CARDIOVASCULAR,33536,80S,95 ,"$34,015.64 ","$26,943.24 ",
CARDIOVASCULAR,33536,OTHER,160 ,"$402,573.54 ","$318,763.11 ",
CARDIOVASCULAR,33536,TOTAL,255 ,"$436,589.18 ","$345,706.35 ",
CARDIOVASCULAR,33542,80S,45 ,"$14,291.19 ","$11,291.11 ",
CARDIOVASCULAR,33542,OTHER,87 ,"$193,337.85 ","$153,682.77 ",
CARDIOVASCULAR,33542,TOTAL,132 ,"$207,629.04 ","$164,973.88 ",
CARDIOVASCULAR,33545,80S,19 ,"$7,903.92 ","$6,244.79 ",
CARDIOVASCULAR,33545,OTHER,26 ,"$75,130.43 ","$59,344.15 ",
CARDIOVASCULAR,33545,TOTAL,45 ,"$83,034.35 ","$65,588.94 ",
CARDIOVASCULAR,33548,80S,32 ,"$13,398.41 ","$10,638.63 ",
CARDIOVASCULAR,33548,OTHER,47 ,"$132,617.73 ","$105,198.64 ",
CARDIOVASCULAR,33548,TOTAL,79 ,"$146,016.14 ","$115,837.27 ",
CARDIOVASCULAR,33572,80S,493 ,"$15,166.55 ","$11,758.17 ",
CARDIOVASCULAR,33572,OTHER,898 ,"$197,806.81 ","$153,920.52 ",
CARDIOVASCULAR,33572,TOTAL,"1,391 ","$212,973.36 ","$165,678.69 ",
CARDIOVASCULAR,33600,80S,N/A,$119.23 ,$93.60 ,
CARDIOVASCULAR,33600,OTHER,N/A,"$2,617.18 ","$2,051.86 ",
CARDIOVASCULAR,33600,TOTAL,N/A,"$2,736.41 ","$2,145.46 ",
CARDIOVASCULAR,33602,80S,N/A,$77.40 ,$60.68 ,
CARDIOVASCULAR,33602,OTHER,N/A,"$1,293.59 ","$1,041.15 ",
CARDIOVASCULAR,33602,TOTAL,N/A,"$1,370.99 ","$1,101.83 ",
CARDIOVASCULAR,33608,80S,N/A,$694.33 ,$544.36 ,
CARDIOVASCULAR,33608,OTHER,12 ,"$13,466.16 ","$10,564.87 ",
CARDIOVASCULAR,33608,TOTAL,16 ,"$14,160.49 ","$11,109.23 ",
CARDIOVASCULAR,33610,OTHER,N/A,"$3,171.17 ","$2,506.83 ",
CARDIOVASCULAR,33610,TOTAL,N/A,"$3,171.17 ","$2,506.83 ",
CARDIOVASCULAR,33611,80S,N/A,$275.62 ,$221.99 ,
CARDIOVASCULAR,33611,OTHER,N/A,"$2,026.62 ","$1,632.25 ",
CARDIOVASCULAR,33611,TOTAL,N/A,"$2,302.24 ","$1,854.24 ",
CARDIOVASCULAR,33612,80S,N/A,$130.41 ,$103.22 ,
CARDIOVASCULAR,33612,OTHER,N/A,$958.85 ,$758.95 ,
CARDIOVASCULAR,33612,TOTAL,N/A,"$1,089.26 ",$862.17 ,
CARDIOVASCULAR,33615,OTHER,N/A,"$6,103.85 ","$4,785.42 ",
CARDIOVASCULAR,33615,TOTAL,N/A,"$6,103.85 ","$4,785.42 ",
CARDIOVASCULAR,33617,80S,N/A,$156.06 ,$122.98 ,
CARDIOVASCULAR,33617,OTHER,N/A,"$2,207.27 ","$1,739.33 ",
CARDIOVASCULAR,33617,TOTAL,N/A,"$2,363.33 ","$1,862.31 ",
CARDIOVASCULAR,33619,OTHER,N/A,"$2,929.24 ","$2,296.52 ",
CARDIOVASCULAR,33619,TOTAL,N/A,"$2,929.24 ","$2,296.52 ",
CARDIOVASCULAR,33620,80S,N/A,$448.25 ,$355.00 ,
CARDIOVASCULAR,33620,OTHER,65 ,"$96,497.67 ","$75,959.59 ",
CARDIOVASCULAR,33620,TOTAL,68 ,"$96,945.92 ","$76,314.59 ",
CARDIOVASCULAR,33621,OTHER,N/A,$910.73 ,$759.71 ,
CARDIOVASCULAR,33621,TOTAL,N/A,$910.73 ,$759.71 ,
CARDIOVASCULAR,33622,80S,N/A,"$2,334.93 ","$1,896.13 ",
CARDIOVASCULAR,33622,OTHER,N/A,"$11,855.55 ","$9,294.75 ",
CARDIOVASCULAR,33622,TOTAL,N/A,"$14,190.48 ","$11,190.88 ",
CARDIOVASCULAR,33641,80S,776 ,"$94,044.53 ","$74,292.53 ",
CARDIOVASCULAR,33641,OTHER,"1,625 ","$1,351,253.05 ","$1,070,396.45 ",
CARDIOVASCULAR,33641,TOTAL,"2,401 ","$1,445,297.58 ","$1,144,688.98 ",
CARDIOVASCULAR,33645,80S,11 ,"$1,775.03 ","$1,397.28 ",
CARDIOVASCULAR,33645,OTHER,23 ,"$27,592.82 ","$21,762.91 ",
CARDIOVASCULAR,33645,TOTAL,34 ,"$29,367.85 ","$23,160.19 ",
CARDIOVASCULAR,33647,80S,N/A,"$1,349.46 ","$1,047.63 ",
CARDIOVASCULAR,33647,OTHER,11 ,"$11,990.24 ","$9,560.74 ",
CARDIOVASCULAR,33647,TOTAL,19 ,"$13,339.70 ","$10,608.37 ",
CARDIOVASCULAR,33660,80S,N/A,$621.72 ,$489.48 ,
CARDIOVASCULAR,33660,OTHER,N/A,"$4,203.46 ","$3,340.09 ",
CARDIOVASCULAR,33660,TOTAL,N/A,"$4,825.18 ","$3,829.57 ",
CARDIOVASCULAR,33665,80S,N/A,$271.19 ,$220.57 ,
CARDIOVASCULAR,33665,OTHER,N/A,"$2,753.37 ","$2,158.65 ",
CARDIOVASCULAR,33665,TOTAL,N/A,"$3,024.56 ","$2,379.22 ",
CARDIOVASCULAR,33670,80S,N/A,$237.72 ,$186.38 ,
CARDIOVASCULAR,33670,TOTAL,N/A,$237.72 ,$186.38 ,
CARDIOVASCULAR,33675,OTHER,N/A,"$1,017.44 ",$840.91 ,
CARDIOVASCULAR,33675,TOTAL,N/A,"$1,017.44 ",$840.91 ,
CARDIOVASCULAR,33681,80S,58 ,"$9,897.87 ","$7,844.41 ",
CARDIOVASCULAR,33681,OTHER,122 ,"$138,530.32 ","$109,298.81 ",
CARDIOVASCULAR,33681,TOTAL,180 ,"$148,428.19 ","$117,143.22 ",
CARDIOVASCULAR,33684,OTHER,N/A,"$2,353.79 ","$1,906.00 ",
CARDIOVASCULAR,33684,TOTAL,N/A,"$2,353.79 ","$1,906.00 ",
CARDIOVASCULAR,33688,OTHER,N/A,"$1,767.59 ","$1,385.79 ",
CARDIOVASCULAR,33688,TOTAL,N/A,"$1,767.59 ","$1,385.79 ",
CARDIOVASCULAR,33690,OTHER,N/A,$0.00 ,$0.00 ,
CARDIOVASCULAR,33690,TOTAL,N/A,$0.00 ,$0.00 ,
CARDIOVASCULAR,33694,OTHER,N/A,"$1,180.91 ",$928.06 ,
CARDIOVASCULAR,33694,TOTAL,N/A,"$1,180.91 ",$928.06 ,
CARDIOVASCULAR,33697,OTHER,N/A,"$5,718.65 ","$4,483.42 ",
CARDIOVASCULAR,33697,TOTAL,N/A,"$5,718.65 ","$4,483.42 ",
CARDIOVASCULAR,33702,80S,N/A,$848.86 ,$667.98 ,
CARDIOVASCULAR,33702,OTHER,12 ,"$10,771.00 ","$8,391.31 ",
CARDIOVASCULAR,33702,TOTAL,18 ,"$11,619.86 ","$9,059.29 ",
CARDIOVASCULAR,33720,80S,16 ,"$2,454.51 ","$1,875.86 ",
CARDIOVASCULAR,33720,OTHER,46 ,"$38,876.58 ","$30,235.44 ",
CARDIOVASCULAR,33720,TOTAL,62 ,"$41,331.09 ","$32,111.30 ",
CARDIOVASCULAR,33724,80S,N/A,"$1,048.10 ",$824.19 ,
CARDIOVASCULAR,33724,OTHER,20 ,"$23,675.56 ","$18,697.87 ",
CARDIOVASCULAR,33724,TOTAL,26 ,"$24,723.66 ","$19,522.06 ",
CARDIOVASCULAR,33726,80S,N/A,$260.21 ,$204.01 ,
CARDIOVASCULAR,33726,OTHER,N/A,"$1,913.33 ","$1,509.04 ",
CARDIOVASCULAR,33726,TOTAL,N/A,"$2,173.54 ","$1,713.05 ",
CARDIOVASCULAR,33730,80S,N/A,$366.63 ,$287.43 ,
CARDIOVASCULAR,33730,OTHER,N/A,"$5,890.02 ","$4,617.78 ",
CARDIOVASCULAR,33730,TOTAL,N/A,"$6,256.65 ","$4,905.21 ",
CARDIOVASCULAR,33732,OTHER,N/A,$941.24 ,$759.25 ,
CARDIOVASCULAR,33732,TOTAL,N/A,$941.24 ,$759.25 ,
CARDIOVASCULAR,33735,OTHER,N/A,"$6,788.48 ","$5,440.66 ",
CARDIOVASCULAR,33735,TOTAL,N/A,"$6,788.48 ","$5,440.66 ",
CARDIOVASCULAR,33736,80S,N/A,$641.22 ,$505.92 ,
CARDIOVASCULAR,33736,OTHER,N/A,"$5,540.62 ","$4,354.81 ",
CARDIOVASCULAR,33736,TOTAL,11 ,"$6,181.84 ","$4,860.73 ",
CARDIOVASCULAR,33741,OTHER,45 ,"$26,973.18 ","$21,410.86 ",
CARDIOVASCULAR,33741,TOTAL,45 ,"$26,973.18 ","$21,410.86 ",
CARDIOVASCULAR,33745,80S,N/A,$347.87 ,$273.35 ,
CARDIOVASCULAR,33745,OTHER,16 ,"$16,715.52 ","$13,206.78 ",
CARDIOVASCULAR,33745,TOTAL,18 ,"$17,063.39 ","$13,480.13 ",
CARDIOVASCULAR,33746,OTHER,N/A,$413.38 ,$335.34 ,
CARDIOVASCULAR,33746,TOTAL,N/A,$413.38 ,$335.34 ,
CARDIOVASCULAR,33750,OTHER,N/A,"$3,720.96 ","$2,984.82 ",
CARDIOVASCULAR,33750,TOTAL,N/A,"$3,720.96 ","$2,984.82 ",
CARDIOVASCULAR,33764,OTHER,N/A,$795.70 ,$627.01 ,
CARDIOVASCULAR,33764,TOTAL,N/A,$795.70 ,$627.01 ,
CARDIOVASCULAR,33766,80S,N/A,$79.90 ,$63.12 ,
CARDIOVASCULAR,33766,OTHER,N/A,"$1,172.91 ",$931.06 ,
CARDIOVASCULAR,33766,TOTAL,N/A,"$1,252.81 ",$994.18 ,
CARDIOVASCULAR,33770,OTHER,N/A,"$8,876.91 ","$7,270.91 ",
CARDIOVASCULAR,33770,TOTAL,N/A,"$8,876.91 ","$7,270.91 ",
CARDIOVASCULAR,33786,80S,N/A,$175.74 ,$137.78 ,
CARDIOVASCULAR,33786,OTHER,N/A,"$1,098.38 ",$861.13 ,
CARDIOVASCULAR,33786,TOTAL,N/A,"$1,274.12 ",$998.91 ,
CARDIOVASCULAR,33800,80S,N/A,$144.69 ,$113.43 ,
CARDIOVASCULAR,33800,OTHER,N/A,$904.30 ,$708.97 ,
CARDIOVASCULAR,33800,TOTAL,N/A,"$1,048.99 ",$822.40 ,
CARDIOVASCULAR,33802,80S,N/A,$80.85 ,$63.39 ,
CARDIOVASCULAR,33802,TOTAL,N/A,$80.85 ,$63.39 ,
CARDIOVASCULAR,33803,80S,N/A,$164.65 ,$129.09 ,
CARDIOVASCULAR,33803,OTHER,N/A,"$2,309.13 ","$1,810.35 ",
CARDIOVASCULAR,33803,TOTAL,N/A,"$2,473.78 ","$1,939.44 ",
CARDIOVASCULAR,33820,80S,N/A,$274.11 ,$215.25 ,
CARDIOVASCULAR,33820,OTHER,N/A,$918.67 ,$720.24 ,
CARDIOVASCULAR,33820,TOTAL,N/A,"$1,192.78 ",$935.49 ,
CARDIOVASCULAR,33824,OTHER,N/A,$946.96 ,$763.80 ,
CARDIOVASCULAR,33824,TOTAL,N/A,$946.96 ,$763.80 ,
CARDIOVASCULAR,33840,80S,N/A,$186.40 ,$146.74 ,
CARDIOVASCULAR,33840,OTHER,N/A,$650.18 ,$509.74 ,
CARDIOVASCULAR,33840,TOTAL,N/A,$836.58 ,$656.48 ,
CARDIOVASCULAR,33845,80S,N/A,$205.52 ,$169.76 ,
CARDIOVASCULAR,33845,OTHER,N/A,"$1,284.52 ","$1,007.07 ",
CARDIOVASCULAR,33845,TOTAL,N/A,"$1,490.04 ","$1,176.83 ",
CARDIOVASCULAR,33851,OTHER,N/A,$570.10 ,$446.96 ,
CARDIOVASCULAR,33851,TOTAL,N/A,$570.10 ,$446.96 ,
CARDIOVASCULAR,33853,80S,N/A,"$1,596.85 ","$1,253.24 ",
CARDIOVASCULAR,33853,OTHER,N/A,"$4,203.81 ","$3,013.04 ",
CARDIOVASCULAR,33853,TOTAL,11 ,"$5,800.66 ","$4,266.28 ",
CARDIOVASCULAR,33858,80S,576 ,"$276,967.14 ","$216,572.90 ",
CARDIOVASCULAR,33858,OTHER,"1,061 ","$3,485,388.55 ","$2,740,857.07 ",
CARDIOVASCULAR,33858,TOTAL,"1,637 ","$3,762,355.69 ","$2,957,429.97 ",
CARDIOVASCULAR,33859,80S,"1,711 ","$550,985.13 ","$431,857.80 ",
CARDIOVASCULAR,33859,OTHER,"3,125 ","$6,928,374.98 ","$5,445,470.48 ",
CARDIOVASCULAR,33859,TOTAL,"4,836 ","$7,479,360.11 ","$5,877,328.28 ",
CARDIOVASCULAR,33863,80S,"1,215 ","$528,453.90 ","$414,505.63 ",
CARDIOVASCULAR,33863,OTHER,"2,266 ","$6,792,759.74 ","$5,346,422.87 ",
CARDIOVASCULAR,33863,TOTAL,"3,481 ","$7,321,213.64 ","$5,760,928.50 ",
CARDIOVASCULAR,33864,80S,169 ,"$74,952.61 ","$58,471.16 ",
CARDIOVASCULAR,33864,OTHER,363 ,"$1,110,510.60 ","$874,053.59 ",
CARDIOVASCULAR,33864,TOTAL,532 ,"$1,185,463.21 ","$932,524.75 ",
CARDIOVASCULAR,33866,80S,398 ,"$51,162.30 ","$40,145.08 ",
CARDIOVASCULAR,33866,OTHER,"1,795 ","$1,629,460.92 ","$1,280,870.07 ",
