CPT only copyright 2016 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2016 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17951,,,,,,,,
CARDIOVASCULAR,33463,OTHER,506,"$1,496,210.87","$1,166,141.48",,,
CARDIOVASCULAR,33463,TOTAL,822,"$1,633,816.34","$1,273,242.83",,,
CARDIOVASCULAR,33464,80S,"1,994","$519,751.40","$405,770.20",,,
CARDIOVASCULAR,33464,OTHER,"3,492","$6,296,990.92","$4,902,477.78",,,
CARDIOVASCULAR,33464,TOTAL,"5,486","$6,816,742.32","$5,308,247.98",,,
CARDIOVASCULAR,33465,80S,211,"$74,985.78","$58,249.22",,,
CARDIOVASCULAR,33465,OTHER,446,"$1,111,824.47","$870,292.39",,,
CARDIOVASCULAR,33465,TOTAL,657,"$1,186,810.25","$928,541.61",,,
CARDIOVASCULAR,33468,80S,N/A,$619.11,$485.38,,,
CARDIOVASCULAR,33468,OTHER,N/A,"$9,585.78","$7,515.25",,,
CARDIOVASCULAR,33468,TOTAL,N/A,"$10,204.89","$8,000.63",,,
CARDIOVASCULAR,33474,OTHER,N/A,"$2,474.95","$1,940.36",,,
CARDIOVASCULAR,33474,TOTAL,N/A,"$2,474.95","$1,940.36",,,
CARDIOVASCULAR,33475,80S,38,"$10,943.76","$8,289.45",,,
CARDIOVASCULAR,33475,OTHER,83,"$157,202.01","$117,783.65",,,
CARDIOVASCULAR,33475,TOTAL,121,"$168,145.77","$126,073.10",,,
CARDIOVASCULAR,33476,80S,N/A,$762.88,$598.10,,,
CARDIOVASCULAR,33476,OTHER,N/A,"$4,650.79","$3,633.79",,,
CARDIOVASCULAR,33476,TOTAL,N/A,"$5,413.67","$4,231.89",,,
CARDIOVASCULAR,33477,80S,N/A,$456.20,$357.66,,,
CARDIOVASCULAR,33477,OTHER,55,"$68,523.83","$53,454.89",,,
CARDIOVASCULAR,33477,TOTAL,57,"$68,980.03","$53,812.55",,,
CARDIOVASCULAR,33478,80S,N/A,$242.69,$190.27,,,
CARDIOVASCULAR,33478,OTHER,20,"$16,672.23","$12,903.14",,,
CARDIOVASCULAR,33478,TOTAL,22,"$16,914.92","$13,093.41",,,
CARDIOVASCULAR,33496,80S,16,"$2,846.44","$2,160.32",,,
CARDIOVASCULAR,33496,OTHER,42,"$56,797.81","$43,966.19",,,
CARDIOVASCULAR,33496,TOTAL,58,"$59,644.25","$46,126.51",,,
CARDIOVASCULAR,33500,80S,N/A,"$1,442.34","$1,130.82",,,
CARDIOVASCULAR,33500,OTHER,25,"$27,724.39","$21,701.17",,,
CARDIOVASCULAR,33500,TOTAL,34,"$29,166.73","$22,831.99",,,
CARDIOVASCULAR,33501,80S,N/A,$157.75,$123.68,,,
CARDIOVASCULAR,33501,OTHER,13,"$11,831.76","$9,145.94",,,
CARDIOVASCULAR,33501,TOTAL,14,"$11,989.51","$9,269.62",,,
CARDIOVASCULAR,33502,80S,16,"$1,547.85","$1,213.52",,,
CARDIOVASCULAR,33502,OTHER,41,"$29,664.03","$23,236.81",,,
CARDIOVASCULAR,33502,TOTAL,57,"$31,211.88","$24,450.33",,,
CARDIOVASCULAR,33503,80S,N/A,$120.95,$94.82,,,
CARDIOVASCULAR,33503,OTHER,16,"$17,396.84","$13,498.20",,,
CARDIOVASCULAR,33503,TOTAL,17,"$17,517.79","$13,593.02",,,
CARDIOVASCULAR,33504,80S,N/A,"$1,101.14",$863.30,,,
CARDIOVASCULAR,33504,OTHER,N/A,"$8,169.30","$6,274.57",,,
CARDIOVASCULAR,33504,TOTAL,15,"$9,270.44","$7,137.87",,,
CARDIOVASCULAR,33505,80S,N/A,$746.42,$585.19,,,
CARDIOVASCULAR,33505,OTHER,N/A,"$7,435.09","$5,806.82",,,
CARDIOVASCULAR,33505,TOTAL,N/A,"$8,181.51","$6,392.01",,,
CARDIOVASCULAR,33506,80S,N/A,$595.47,$466.85,,,
CARDIOVASCULAR,33506,OTHER,N/A,"$12,256.63","$9,609.20",,,
CARDIOVASCULAR,33506,TOTAL,N/A,"$12,852.10","$10,076.05",,,
CARDIOVASCULAR,33507,80S,26,"$4,482.47","$3,514.30",,,
CARDIOVASCULAR,33507,OTHER,56,"$74,606.69","$57,844.89",,,
CARDIOVASCULAR,33507,TOTAL,82,"$79,089.16","$61,359.19",,,
CARDIOVASCULAR,33508,80S,"26,369","$61,833.01","$48,242.63",,,
CARDIOVASCULAR,33508,OTHER,"53,356","$883,417.07","$686,925.96",,,
CARDIOVASCULAR,33508,TOTAL,"79,725","$945,250.08","$735,168.59",,,
CARDIOVASCULAR,33510,80S,"2,538","$426,085.15","$332,074.08",,,
CARDIOVASCULAR,33510,OTHER,"4,107","$4,816,546.53","$3,747,915.60",,,
CARDIOVASCULAR,33510,TOTAL,"6,645","$5,242,631.68","$4,079,989.68",,,
CARDIOVASCULAR,33511,80S,"1,483","$338,946.13","$264,484.46",,,
CARDIOVASCULAR,33511,OTHER,"2,364","$3,804,335.88","$2,962,920.66",,,
CARDIOVASCULAR,33511,TOTAL,"3,847","$4,143,282.01","$3,227,405.12",,,
CARDIOVASCULAR,33512,80S,800,"$266,802.07","$208,117.03",,,
CARDIOVASCULAR,33512,OTHER,"1,327","$3,055,863.50","$2,381,033.64",,,
CARDIOVASCULAR,33512,TOTAL,"2,127","$3,322,665.57","$2,589,150.67",,,
CARDIOVASCULAR,33513,80S,255,"$89,496.37","$69,959.52",,,
CARDIOVASCULAR,33513,OTHER,439,"$1,055,926.04","$823,507.78",,,
CARDIOVASCULAR,33513,TOTAL,694,"$1,145,422.41","$893,467.30",,,
CARDIOVASCULAR,33514,80S,52,"$19,255.31","$14,973.58",,,
CARDIOVASCULAR,33514,OTHER,96,"$235,790.86","$183,763.58",,,
CARDIOVASCULAR,33514,TOTAL,148,"$255,046.17","$198,737.16",,,
CARDIOVASCULAR,33516,80S,12,"$4,623.12","$3,534.74",,,
CARDIOVASCULAR,33516,OTHER,19,"$52,942.04","$41,506.55",,,
CARDIOVASCULAR,33516,TOTAL,31,"$57,565.16","$45,041.29",,,
CARDIOVASCULAR,33517,80S,"8,866","$244,572.66","$190,882.49",,,
CARDIOVASCULAR,33517,OTHER,"14,447","$2,790,999.88","$2,170,467.41",,,
CARDIOVASCULAR,33517,TOTAL,"23,313","$3,035,572.54","$2,361,349.90",,,
CARDIOVASCULAR,33518,80S,"17,272","$1,044,001.07","$815,237.00",,,
CARDIOVASCULAR,33518,OTHER,"27,512","$11,659,842.77","$9,071,065.61",,,
CARDIOVASCULAR,33518,TOTAL,"44,784","$12,703,843.84","$9,886,302.61",,,
CARDIOVASCULAR,33519,80S,"10,431","$830,421.15","$647,359.17",,,
CARDIOVASCULAR,33519,OTHER,"16,395","$9,141,815.56","$7,096,574.63",,,
CARDIOVASCULAR,33519,TOTAL,"26,826","$9,972,236.71","$7,743,933.80",,,
CARDIOVASCULAR,33521,80S,"2,501","$238,655.58","$186,515.22",,,
CARDIOVASCULAR,33521,OTHER,"3,976","$2,644,456.61","$2,060,280.01",,,
CARDIOVASCULAR,33521,TOTAL,"6,477","$2,883,112.19","$2,246,795.23",,,
CARDIOVASCULAR,33522,80S,304,"$32,555.35","$25,533.47",,,
CARDIOVASCULAR,33522,OTHER,491,"$365,086.83","$284,285.89",,,
CARDIOVASCULAR,33522,TOTAL,795,"$397,642.18","$309,819.36",,,
CARDIOVASCULAR,33523,80S,46,"$5,437.77","$4,188.56",,,
CARDIOVASCULAR,33523,OTHER,91,"$76,366.05","$58,760.01",,,
CARDIOVASCULAR,33523,TOTAL,137,"$81,803.82","$62,948.57",,,
CARDIOVASCULAR,33530,80S,"3,693","$290,479.85","$226,686.70",,,
CARDIOVASCULAR,33530,OTHER,"6,329","$3,438,211.09","$2,677,039.88",,,
CARDIOVASCULAR,33530,TOTAL,"10,022","$3,728,690.94","$2,903,726.58",,,
CARDIOVASCULAR,33533,80S,"40,065","$10,004,952.75","$7,792,792.71",,,
CARDIOVASCULAR,33533,OTHER,"63,858","$111,689,002.88","$86,829,316.47",,,
CARDIOVASCULAR,33533,TOTAL,"103,923","$121,693,955.63","$94,622,109.18",,,
CARDIOVASCULAR,33534,80S,"2,747","$850,771.58","$665,462.15",,,
CARDIOVASCULAR,33534,OTHER,"4,561","$9,890,468.78","$7,692,261.95",,,
CARDIOVASCULAR,33534,TOTAL,"7,308","$10,741,240.36","$8,357,724.10",,,
CARDIOVASCULAR,33535,80S,465,"$168,650.22","$130,924.35",,,
CARDIOVASCULAR,33535,OTHER,829,"$2,080,066.40","$1,604,340.33",,,
CARDIOVASCULAR,33535,TOTAL,"1,294","$2,248,716.62","$1,735,264.68",,,
CARDIOVASCULAR,33536,80S,136,"$53,523.80","$41,834.72",,,
CARDIOVASCULAR,33536,OTHER,230,"$628,111.81","$490,202.25",,,
CARDIOVASCULAR,33536,TOTAL,366,"$681,635.61","$532,036.97",,,
CARDIOVASCULAR,33542,80S,72,"$25,585.98","$19,844.99",,,
CARDIOVASCULAR,33542,OTHER,148,"$361,076.70","$278,847.50",,,
CARDIOVASCULAR,33542,TOTAL,220,"$386,662.68","$298,692.49",,,
CARDIOVASCULAR,33545,80S,37,"$17,019.55","$13,333.37",,,
CARDIOVASCULAR,33545,OTHER,64,"$196,866.62","$151,845.31",,,
CARDIOVASCULAR,33545,TOTAL,101,"$213,886.17","$165,178.68",,,
CARDIOVASCULAR,33548,80S,43,"$18,257.62","$14,293.86",,,
CARDIOVASCULAR,33548,OTHER,81,"$242,126.65","$189,494.82",,,
CARDIOVASCULAR,33548,TOTAL,124,"$260,384.27","$203,788.68",,,
CARDIOVASCULAR,33572,80S,852,"$28,418.26","$22,313.60",,,
CARDIOVASCULAR,33572,OTHER,"1,544","$360,212.12","$281,558.91",,,
CARDIOVASCULAR,33572,TOTAL,"2,396","$388,630.38","$303,872.51",,,
CARDIOVASCULAR,33600,80S,N/A,$497.58,$386.20,,,
CARDIOVASCULAR,33600,OTHER,16,"$17,709.53","$13,828.65",,,
CARDIOVASCULAR,33600,TOTAL,19,"$18,207.11","$14,214.85",,,
CARDIOVASCULAR,33602,80S,N/A,$864.53,$672.41,,,
CARDIOVASCULAR,33602,OTHER,N/A,"$11,430.11","$8,932.31",,,
CARDIOVASCULAR,33602,TOTAL,15,"$12,294.64","$9,604.72",,,
CARDIOVASCULAR,33606,OTHER,N/A,$980.00,$752.95,,,
CARDIOVASCULAR,33606,TOTAL,N/A,$980.00,$752.95,,,
CARDIOVASCULAR,33608,80S,N/A,$861.73,$670.91,,,
CARDIOVASCULAR,33608,OTHER,14,"$18,584.22","$14,511.03",,,
CARDIOVASCULAR,33608,TOTAL,19,"$19,445.95","$15,181.94",,,
CARDIOVASCULAR,33611,80S,N/A,$320.05,$250.92,,,
CARDIOVASCULAR,33611,OTHER,N/A,"$2,971.39","$2,329.57",,,
CARDIOVASCULAR,33611,TOTAL,N/A,"$3,291.44","$2,580.49",,,
CARDIOVASCULAR,33612,80S,N/A,$151.50,$118.78,,,
CARDIOVASCULAR,33612,OTHER,N/A,"$2,047.51","$1,605.24",,,
CARDIOVASCULAR,33612,TOTAL,N/A,"$2,199.01","$1,724.02",,,
CARDIOVASCULAR,33615,80S,N/A,$278.34,$218.23,,,
CARDIOVASCULAR,33615,OTHER,N/A,"$2,005.63","$1,572.41",,,
CARDIOVASCULAR,33615,TOTAL,N/A,"$2,283.97","$1,790.64",,,
CARDIOVASCULAR,33617,80S,N/A,$634.17,$497.18,,,
CARDIOVASCULAR,33617,OTHER,N/A,"$4,365.54","$3,422.59",,,
CARDIOVASCULAR,33617,TOTAL,N/A,"$4,999.71","$3,919.77",,,
CARDIOVASCULAR,33619,OTHER,N/A,"$3,145.78","$2,466.29",,,
CARDIOVASCULAR,33619,TOTAL,N/A,"$3,145.78","$2,466.29",,,
CARDIOVASCULAR,33620,80S,N/A,$166.64,$130.64,,,
CARDIOVASCULAR,33620,OTHER,66,"$96,812.72","$75,814.42",,,
CARDIOVASCULAR,33620,TOTAL,67,"$96,979.36","$75,945.06",,,
CARDIOVASCULAR,33621,OTHER,N/A,"$2,378.81","$1,850.40",,,
CARDIOVASCULAR,33621,TOTAL,N/A,"$2,378.81","$1,850.40",,,
CARDIOVASCULAR,33622,OTHER,N/A,"$7,798.98","$6,114.39",,,
CARDIOVASCULAR,33622,TOTAL,N/A,"$7,798.98","$6,114.39",,,
CARDIOVASCULAR,33641,80S,"1,017","$129,533.86","$100,780.72",,,
CARDIOVASCULAR,33641,OTHER,"1,883","$1,686,410.35","$1,310,237.79",,,
CARDIOVASCULAR,33641,TOTAL,"2,900","$1,815,944.21","$1,411,018.51",,,
CARDIOVASCULAR,33645,80S,14,"$2,467.19","$1,934.25",,,
CARDIOVASCULAR,33645,OTHER,29,"$38,091.19","$29,832.93",,,
CARDIOVASCULAR,33645,TOTAL,43,"$40,558.38","$31,767.18",,,
CARDIOVASCULAR,33647,80S,24,"$4,018.55","$3,142.23",,,
CARDIOVASCULAR,33647,OTHER,47,"$57,681.13","$45,109.24",,,
CARDIOVASCULAR,33647,TOTAL,71,"$61,699.68","$48,251.47",,,
CARDIOVASCULAR,33660,80S,N/A,$797.54,$625.27,,,
CARDIOVASCULAR,33660,OTHER,11,"$13,484.02","$10,541.73",,,
CARDIOVASCULAR,33660,TOTAL,16,"$14,281.56","$11,167.00",,,
CARDIOVASCULAR,33665,OTHER,N/A,"$3,479.95","$2,728.28",,,
CARDIOVASCULAR,33665,TOTAL,N/A,"$3,479.95","$2,728.28",,,
CARDIOVASCULAR,33670,80S,N/A,$172.13,$134.95,,,
CARDIOVASCULAR,33670,OTHER,N/A,"$3,121.96","$2,447.62",,,
CARDIOVASCULAR,33670,TOTAL,N/A,"$3,294.09","$2,582.57",,,
CARDIOVASCULAR,33675,80S,N/A,$449.92,$352.73,,,
CARDIOVASCULAR,33675,OTHER,N/A,"$4,798.52","$3,762.03",,,
CARDIOVASCULAR,33675,TOTAL,N/A,"$5,248.44","$4,114.76",,,
CARDIOVASCULAR,33681,80S,67,"$11,404.81","$8,943.80",,,
CARDIOVASCULAR,33681,OTHER,140,"$168,586.44","$131,911.19",,,
CARDIOVASCULAR,33681,TOTAL,207,"$179,991.25","$140,854.99",,,
CARDIOVASCULAR,33688,80S,N/A,$151.18,$118.52,,,
CARDIOVASCULAR,33688,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33688,TOTAL,N/A,$151.18,$118.52,,,
CARDIOVASCULAR,33690,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33690,TOTAL,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33692,80S,N/A,$358.23,$280.85,,,
CARDIOVASCULAR,33692,OTHER,N/A,"$2,238.92","$1,755.32",,,
CARDIOVASCULAR,33692,TOTAL,N/A,"$2,597.15","$2,036.17",,,
CARDIOVASCULAR,33694,OTHER,N/A,"$2,546.79","$1,996.68",,,
CARDIOVASCULAR,33694,TOTAL,N/A,"$2,546.79","$1,996.68",,,
CARDIOVASCULAR,33697,OTHER,N/A,"$15,908.94","$12,472.62",,,
CARDIOVASCULAR,33697,TOTAL,N/A,"$15,908.94","$12,472.62",,,
CARDIOVASCULAR,33702,80S,12,"$1,581.02","$1,239.52",,,
CARDIOVASCULAR,33702,OTHER,18,"$15,112.16","$11,992.89",,,
CARDIOVASCULAR,33702,TOTAL,30,"$16,693.18","$13,232.41",,,
CARDIOVASCULAR,33720,80S,25,"$3,532.52","$2,745.05",,,
CARDIOVASCULAR,33720,OTHER,55,"$48,647.25","$38,103.19",,,
CARDIOVASCULAR,33720,TOTAL,80,"$52,179.77","$40,848.24",,,
CARDIOVASCULAR,33722,OTHER,N/A,"$2,902.41","$2,275.49",,,
CARDIOVASCULAR,33722,TOTAL,N/A,"$2,902.41","$2,275.49",,,
CARDIOVASCULAR,33724,80S,N/A,"$1,086.46",$851.79,,,
CARDIOVASCULAR,33724,OTHER,11,"$13,313.10","$10,437.48",,,
CARDIOVASCULAR,33724,TOTAL,17,"$14,399.56","$11,289.27",,,
CARDIOVASCULAR,33726,OTHER,N/A,$714.89,$560.47,,,
CARDIOVASCULAR,33726,TOTAL,N/A,$714.89,$560.47,,,
CARDIOVASCULAR,33730,80S,N/A,$302.96,$237.52,,,
CARDIOVASCULAR,33730,OTHER,N/A,"$7,461.90","$5,850.14",,,
CARDIOVASCULAR,33730,TOTAL,N/A,"$7,764.86","$6,087.66",,,
CARDIOVASCULAR,33732,80S,N/A,$827.76,$648.95,,,
CARDIOVASCULAR,33732,OTHER,N/A,"$5,799.94","$4,547.14",,,
CARDIOVASCULAR,33732,TOTAL,12,"$6,627.70","$5,196.09",,,
CARDIOVASCULAR,33735,80S,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33735,OTHER,N/A,"$2,614.42","$2,049.70",,,
CARDIOVASCULAR,33735,TOTAL,N/A,"$2,614.42","$2,049.70",,,
CARDIOVASCULAR,33736,80S,N/A,$453.65,$355.66,,,
CARDIOVASCULAR,33736,OTHER,N/A,"$6,244.62","$4,895.79",,,
CARDIOVASCULAR,33736,TOTAL,12,"$6,698.27","$5,251.45",,,
CARDIOVASCULAR,33766,OTHER,N/A,"$1,267.64",$993.83,,,
CARDIOVASCULAR,33766,TOTAL,N/A,"$1,267.64",$993.83,,,
CARDIOVASCULAR,33767,80S,N/A,$113.48,$88.96,,,
CARDIOVASCULAR,33767,OTHER,N/A,$709.22,$556.03,,,
CARDIOVASCULAR,33767,TOTAL,N/A,$822.70,$644.99,,,
CARDIOVASCULAR,33768,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33768,TOTAL,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33770,OTHER,N/A,"$2,421.45","$1,898.42",,,
CARDIOVASCULAR,33770,TOTAL,N/A,"$2,421.45","$1,898.42",,,
CARDIOVASCULAR,33771,80S,N/A,$382.81,$294.13,,,
CARDIOVASCULAR,33771,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33771,TOTAL,N/A,$382.81,$294.13,,,
CARDIOVASCULAR,33774,OTHER,N/A,"$1,709.52","$1,340.27",,,
CARDIOVASCULAR,33774,TOTAL,N/A,"$1,709.52","$1,340.27",,,
CARDIOVASCULAR,33778,80S,N/A,$367.56,$288.17,,,
CARDIOVASCULAR,33778,TOTAL,N/A,$367.56,$288.17,,,
CARDIOVASCULAR,33783,OTHER,N/A,"$3,780.91","$2,904.96",,,
CARDIOVASCULAR,33783,TOTAL,N/A,"$3,780.91","$2,904.96",,,
CARDIOVASCULAR,33786,80S,N/A,$200.13,$156.90,,,
CARDIOVASCULAR,33786,OTHER,N/A,"$1,250.79",$980.62,,,
CARDIOVASCULAR,33786,TOTAL,N/A,"$1,450.92","$1,137.52",,,
CARDIOVASCULAR,33788,OTHER,N/A,$761.86,$597.30,,,
CARDIOVASCULAR,33788,TOTAL,N/A,$761.86,$597.30,,,
CARDIOVASCULAR,33800,80S,N/A,$274.96,$215.58,,,
CARDIOVASCULAR,33800,OTHER,N/A,"$2,545.18","$1,928.32",,,
CARDIOVASCULAR,33800,TOTAL,N/A,"$2,820.14","$2,143.90",,,
CARDIOVASCULAR,33802,OTHER,N/A,"$3,921.14","$3,074.17",,,
CARDIOVASCULAR,33802,TOTAL,N/A,"$3,921.14","$3,074.17",,,
CARDIOVASCULAR,33814,80S,N/A,$356.59,$279.57,,,
CARDIOVASCULAR,33814,OTHER,N/A,"$4,369.15","$3,425.42",,,
CARDIOVASCULAR,33814,TOTAL,N/A,"$4,725.74","$3,704.99",,,
CARDIOVASCULAR,33820,80S,N/A,$374.52,$293.62,,,
CARDIOVASCULAR,33820,OTHER,19,"$11,321.67","$8,869.32",,,
CARDIOVASCULAR,33820,TOTAL,24,"$11,696.19","$9,162.94",,,
CARDIOVASCULAR,33824,OTHER,N/A,"$1,723.14","$1,332.80",,,
CARDIOVASCULAR,33824,TOTAL,N/A,"$1,723.14","$1,332.80",,,
CARDIOVASCULAR,33840,OTHER,N/A,"$1,263.49",$970.76,,,
CARDIOVASCULAR,33840,TOTAL,N/A,"$1,263.49",$970.76,,,
CARDIOVASCULAR,33845,OTHER,N/A,"$2,780.75","$2,180.10",,,
CARDIOVASCULAR,33845,TOTAL,N/A,"$2,780.75","$2,180.10",,,
CARDIOVASCULAR,33851,80S,N/A,$193.26,$151.52,,,
CARDIOVASCULAR,33851,OTHER,N/A,"$1,263.93",$990.92,,,
CARDIOVASCULAR,33851,TOTAL,N/A,"$1,457.19","$1,142.44",,,
CARDIOVASCULAR,33852,OTHER,N/A,"$1,435.56","$1,125.48",,,
CARDIOVASCULAR,33852,TOTAL,N/A,"$1,435.56","$1,125.48",,,
CARDIOVASCULAR,33853,80S,N/A,$786.04,$616.25,,,
CARDIOVASCULAR,33853,OTHER,N/A,"$5,337.38","$4,184.51",,,
CARDIOVASCULAR,33853,TOTAL,N/A,"$6,123.42","$4,800.76",,,
CARDIOVASCULAR,33860,80S,"2,215","$1,065,410.51","$831,054.41",,,
CARDIOVASCULAR,33860,OTHER,"3,847","$12,742,777.40","$9,932,450.41",,,
CARDIOVASCULAR,33860,TOTAL,"6,062","$13,808,187.91","$10,763,504.82",,,
CARDIOVASCULAR,33863,80S,"1,025","$482,182.93","$375,912.69",,,
CARDIOVASCULAR,33863,OTHER,"1,770","$5,756,883.34","$4,483,687.96",,,
CARDIOVASCULAR,33863,TOTAL,"2,795","$6,239,066.27","$4,859,600.65",,,
CARDIOVASCULAR,33864,80S,165,"$80,377.74","$63,082.79",,,
CARDIOVASCULAR,33864,OTHER,279,"$939,756.84","$733,089.24",,,
CARDIOVASCULAR,33864,TOTAL,444,"$1,020,134.58","$796,172.03",,,
CARDIOVASCULAR,33870,80S,419,"$94,146.03","$73,823.08",,,
CARDIOVASCULAR,33870,OTHER,"1,016","$1,513,150.10","$1,184,053.87",,,
CARDIOVASCULAR,33870,TOTAL,"1,435","$1,607,296.13","$1,257,876.95",,,
CARDIOVASCULAR,33875,80S,62,"$22,379.55","$17,513.56",,,
CARDIOVASCULAR,33875,OTHER,138,"$320,539.62","$250,787.38",,,
CARDIOVASCULAR,33875,TOTAL,200,"$342,919.17","$268,300.94",,,
CARDIOVASCULAR,33877,80S,121,"$71,865.98","$55,833.51",,,
CARDIOVASCULAR,33877,OTHER,437,"$1,424,950.29","$1,113,353.48",,,
CARDIOVASCULAR,33877,TOTAL,558,"$1,496,816.27","$1,169,186.99",,,
CARDIOVASCULAR,33880,80S,212,"$60,086.72","$46,163.44",,,
CARDIOVASCULAR,33880,OTHER,"1,203","$1,812,960.44","$1,417,071.99",,,
CARDIOVASCULAR,33880,TOTAL,"1,415","$1,873,047.16","$1,463,235.43",,,
CARDIOVASCULAR,33881,80S,371,"$87,975.15","$68,518.33",,,
CARDIOVASCULAR,33881,OTHER,"2,119","$2,862,552.47","$2,230,909.64",,,
CARDIOVASCULAR,33881,TOTAL,"2,490","$2,950,527.62","$2,299,427.97",,,
CARDIOVASCULAR,33883,80S,92,"$8,766.18","$6,871.86",,,
CARDIOVASCULAR,33883,OTHER,512,"$297,224.06","$232,314.36",,,
CARDIOVASCULAR,33883,TOTAL,604,"$305,990.24","$239,186.22",,,
CARDIOVASCULAR,33884,80S,18,"$1,104.58",$865.99,,,
CARDIOVASCULAR,33884,OTHER,80,"$28,361.06","$21,922.10",,,
CARDIOVASCULAR,33884,TOTAL,98,"$29,465.64","$22,788.09",,,
CARDIOVASCULAR,33886,80S,18,"$2,221.78","$1,741.87",,,
CARDIOVASCULAR,33886,OTHER,150,"$111,724.21","$86,716.84",,,
CARDIOVASCULAR,33886,TOTAL,168,"$113,945.99","$88,458.71",,,
CARDIOVASCULAR,33889,80S,25,"$1,819.86","$1,440.35",,,
CARDIOVASCULAR,33889,OTHER,94,"$40,645.29","$31,925.36",,,
CARDIOVASCULAR,33889,TOTAL,119,"$42,465.15","$33,365.71",,,
CARDIOVASCULAR,33891,80S,N/A,$706.49,$553.90,,,
CARDIOVASCULAR,33891,OTHER,47,"$26,789.16","$20,989.63",,,
CARDIOVASCULAR,33891,TOTAL,55,"$27,495.65","$21,543.53",,,
CARDIOVASCULAR,33910,80S,62,"$23,041.13","$17,657.00",,,
CARDIOVASCULAR,33910,OTHER,140,"$356,630.46","$278,521.77",,,
CARDIOVASCULAR,33910,TOTAL,202,"$379,671.59","$296,178.77",,,
CARDIOVASCULAR,33915,80S,N/A,$637.90,$500.12,,,
CARDIOVASCULAR,33915,OTHER,15,"$16,839.17","$13,138.20",,,
CARDIOVASCULAR,33915,TOTAL,19,"$17,477.07","$13,638.32",,,
CARDIOVASCULAR,33916,80S,81,"$53,452.71","$39,906.68",,,
CARDIOVASCULAR,33916,OTHER,148,"$597,333.57","$454,442.47",,,
CARDIOVASCULAR,33916,TOTAL,229,"$650,786.28","$494,349.15",,,
CARDIOVASCULAR,33917,80S,11,"$1,615.45","$1,266.52",,,
CARDIOVASCULAR,33917,OTHER,36,"$33,437.02","$26,145.27",,,
CARDIOVASCULAR,33917,TOTAL,47,"$35,052.47","$27,411.79",,,
CARDIOVASCULAR,33920,80S,N/A,$157.80,$123.72,,,
CARDIOVASCULAR,33920,OTHER,N/A,"$5,083.43","$3,985.41",,,
CARDIOVASCULAR,33920,TOTAL,N/A,"$5,241.23","$4,109.13",,,
CARDIOVASCULAR,33922,80S,N/A,$766.12,$598.34,,,
CARDIOVASCULAR,33922,OTHER,N/A,"$9,206.54","$7,158.52",,,
CARDIOVASCULAR,33922,TOTAL,14,"$9,972.66","$7,756.86",,,
CARDIOVASCULAR,33924,80S,N/A,$50.01,$39.21,,,
CARDIOVASCULAR,33924,OTHER,N/A,"$1,235.31",$821.43,,,
CARDIOVASCULAR,33924,TOTAL,N/A,"$1,285.32",$860.64,,,
CARDIOVASCULAR,33926,80S,N/A,$345.96,$271.23,,,
CARDIOVASCULAR,33926,OTHER,N/A,"$4,233.21","$3,298.90",,,
CARDIOVASCULAR,33926,TOTAL,N/A,"$4,579.17","$3,570.13",,,
CARDIOVASCULAR,33933,OTHER,N/A,$198.94,$155.98,,,
CARDIOVASCULAR,33933,TOTAL,N/A,$198.94,$155.98,,,
CARDIOVASCULAR,33935,80S,N/A,$714.87,$560.46,,,
CARDIOVASCULAR,33935,OTHER,N/A,"$21,676.18","$16,811.00",,,
CARDIOVASCULAR,33935,TOTAL,N/A,"$22,391.05","$17,371.46",,,
CARDIOVASCULAR,33940,80S,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33940,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33940,TOTAL,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33944,80S,288,"$7,719.06","$6,024.46",,,
CARDIOVASCULAR,33944,OTHER,602,"$109,156.84","$85,069.06",,,
CARDIOVASCULAR,33944,TOTAL,890,"$116,875.90","$91,093.52",,,
CARDIOVASCULAR,33945,80S,471,"$367,333.42","$286,157.42",,,
CARDIOVASCULAR,33945,OTHER,856,"$4,200,521.97","$3,267,301.63",,,
CARDIOVASCULAR,33945,TOTAL,"1,327","$4,567,855.39","$3,553,459.05",,,
CARDIOVASCULAR,33946,80S,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33946,OTHER,398,"$127,615.37","$99,059.44",,,
CARDIOVASCULAR,33946,TOTAL,398,"$127,615.37","$99,059.44",,,
CARDIOVASCULAR,33947,80S,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33947,OTHER,944,"$334,634.92","$259,751.21",,,
CARDIOVASCULAR,33947,TOTAL,944,"$334,634.92","$259,751.21",,,
CARDIOVASCULAR,33948,80S,N/A,$0.00,$0.00,,,
