CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18033,,,,,,,,
CARDIOVASCULAR,33427,OTHER,"3,262","$8,084,925.41","$6,303,180.73",,,
CARDIOVASCULAR,33427,TOTAL,"5,154","$8,769,846.02","$6,836,235.73",,,
CARDIOVASCULAR,33430,80S,"5,057","$2,082,479.92","$1,625,906.13",,,
CARDIOVASCULAR,33430,OTHER,"8,340","$23,642,119.88","$18,446,492.75",,,
CARDIOVASCULAR,33430,TOTAL,"13,397","$25,724,599.80","$20,072,398.88",,,
CARDIOVASCULAR,33460,80S,N/A,"$3,718.09","$2,914.99",,,
CARDIOVASCULAR,33460,OTHER,23,"$46,798.00","$36,689.60",,,
CARDIOVASCULAR,33460,TOTAL,33,"$50,516.09","$39,604.59",,,
CARDIOVASCULAR,33463,80S,280,"$125,073.38","$98,174.45",,,
CARDIOVASCULAR,33463,OTHER,476,"$1,431,830.84","$1,123,966.53",,,
CARDIOVASCULAR,33463,TOTAL,756,"$1,556,904.22","$1,222,140.98",,,
CARDIOVASCULAR,33464,80S,"1,967","$523,008.90","$408,499.31",,,
CARDIOVASCULAR,33464,OTHER,"3,449","$6,363,965.47","$4,956,690.59",,,
CARDIOVASCULAR,33464,TOTAL,"5,416","$6,886,974.37","$5,365,189.90",,,
CARDIOVASCULAR,33465,80S,232,"$82,124.69","$64,177.34",,,
CARDIOVASCULAR,33465,OTHER,438,"$1,061,061.45","$828,702.90",,,
CARDIOVASCULAR,33465,TOTAL,670,"$1,143,186.14","$892,880.24",,,
CARDIOVASCULAR,33468,80S,N/A,$219.04,$171.73,,,
CARDIOVASCULAR,33468,OTHER,N/A,"$7,171.84","$5,622.72",,,
CARDIOVASCULAR,33468,TOTAL,N/A,"$7,390.88","$5,794.45",,,
CARDIOVASCULAR,33474,80S,N/A,$441.40,$318.93,,,
CARDIOVASCULAR,33474,OTHER,N/A,"$5,383.13","$4,220.37",,,
CARDIOVASCULAR,33474,TOTAL,N/A,"$5,824.53","$4,539.30",,,
CARDIOVASCULAR,33475,80S,44,"$12,797.63","$10,063.73",,,
CARDIOVASCULAR,33475,OTHER,112,"$217,438.79","$167,795.81",,,
CARDIOVASCULAR,33475,TOTAL,156,"$230,236.42","$177,859.54",,,
CARDIOVASCULAR,33476,80S,N/A,$95.77,$75.09,,,
CARDIOVASCULAR,33476,OTHER,N/A,"$5,011.52","$3,929.04",,,
CARDIOVASCULAR,33476,TOTAL,N/A,"$5,107.29","$4,004.13",,,
CARDIOVASCULAR,33478,80S,N/A,$522.49,$414.55,,,
CARDIOVASCULAR,33478,OTHER,24,"$19,965.41","$15,737.84",,,
CARDIOVASCULAR,33478,TOTAL,28,"$20,487.90","$16,152.39",,,
CARDIOVASCULAR,33496,80S,14,"$2,441.16","$1,912.21",,,
CARDIOVASCULAR,33496,OTHER,56,"$79,964.90","$62,699.20",,,
CARDIOVASCULAR,33496,TOTAL,70,"$82,406.06","$64,611.41",,,
CARDIOVASCULAR,33500,80S,13,"$1,963.78","$1,539.59",,,
CARDIOVASCULAR,33500,OTHER,26,"$23,801.61","$18,646.20",,,
CARDIOVASCULAR,33500,TOTAL,39,"$25,765.39","$20,185.79",,,
CARDIOVASCULAR,33501,80S,N/A,"$1,227.65",$962.51,,,
CARDIOVASCULAR,33501,OTHER,21,"$21,597.23","$16,932.24",,,
CARDIOVASCULAR,33501,TOTAL,30,"$22,824.88","$17,894.75",,,
CARDIOVASCULAR,33502,80S,18,"$1,754.74","$1,375.69",,,
CARDIOVASCULAR,33502,OTHER,48,"$36,184.62","$28,411.35",,,
CARDIOVASCULAR,33502,TOTAL,66,"$37,939.36","$29,787.04",,,
CARDIOVASCULAR,33503,80S,N/A,$179.38,$140.63,,,
CARDIOVASCULAR,33503,OTHER,13,"$8,387.70","$6,575.98",,,
CARDIOVASCULAR,33503,TOTAL,15,"$8,567.08","$6,716.61",,,
CARDIOVASCULAR,33504,80S,N/A,$722.04,$457.41,,,
CARDIOVASCULAR,33504,OTHER,N/A,"$6,529.18","$5,118.86",,,
CARDIOVASCULAR,33504,TOTAL,15,"$7,251.22","$5,576.27",,,
CARDIOVASCULAR,33505,80S,N/A,"$1,365.06","$1,070.21",,,
CARDIOVASCULAR,33505,OTHER,13,"$21,970.92","$15,795.08",,,
CARDIOVASCULAR,33505,TOTAL,19,"$23,335.98","$16,865.29",,,
CARDIOVASCULAR,33506,80S,N/A,$643.72,$504.68,,,
CARDIOVASCULAR,33506,OTHER,N/A,"$15,841.87","$12,420.03",,,
CARDIOVASCULAR,33506,TOTAL,N/A,"$16,485.59","$12,924.71",,,
CARDIOVASCULAR,33507,80S,14,"$2,563.94","$2,010.11",,,
CARDIOVASCULAR,33507,OTHER,50,"$62,138.02","$46,909.69",,,
CARDIOVASCULAR,33507,TOTAL,64,"$64,701.96","$48,919.80",,,
CARDIOVASCULAR,33508,80S,"25,164","$58,001.74","$45,220.50",,,
CARDIOVASCULAR,33508,OTHER,"51,791","$842,143.35","$654,825.68",,,
CARDIOVASCULAR,33508,TOTAL,"76,955","$900,145.09","$700,046.18",,,
CARDIOVASCULAR,33510,80S,"2,829","$469,762.13","$367,879.61",,,
CARDIOVASCULAR,33510,OTHER,"4,585","$5,290,670.10","$4,128,485.64",,,
CARDIOVASCULAR,33510,TOTAL,"7,414","$5,760,432.23","$4,496,365.25",,,
CARDIOVASCULAR,33511,80S,"1,629","$370,563.74","$289,463.45",,,
CARDIOVASCULAR,33511,OTHER,"2,658","$4,174,414.27","$3,253,978.73",,,
CARDIOVASCULAR,33511,TOTAL,"4,287","$4,544,978.01","$3,543,442.18",,,
CARDIOVASCULAR,33512,80S,"1,002","$333,431.99","$260,823.79",,,
CARDIOVASCULAR,33512,OTHER,"1,568","$3,652,176.62","$2,847,126.22",,,
CARDIOVASCULAR,33512,TOTAL,"2,570","$3,985,608.61","$3,107,950.01",,,
CARDIOVASCULAR,33513,80S,302,"$109,330.30","$85,561.35",,,
CARDIOVASCULAR,33513,OTHER,549,"$1,339,420.99","$1,040,574.73",,,
CARDIOVASCULAR,33513,TOTAL,851,"$1,448,751.29","$1,126,136.08",,,
CARDIOVASCULAR,33514,80S,44,"$16,208.46","$12,511.08",,,
CARDIOVASCULAR,33514,OTHER,98,"$253,228.20","$197,164.42",,,
CARDIOVASCULAR,33514,TOTAL,142,"$269,436.66","$209,675.50",,,
CARDIOVASCULAR,33516,80S,N/A,"$3,593.34","$2,817.20",,,
CARDIOVASCULAR,33516,OTHER,19,"$48,931.43","$38,214.43",,,
CARDIOVASCULAR,33516,TOTAL,29,"$52,524.77","$41,031.63",,,
CARDIOVASCULAR,33517,80S,"8,707","$240,564.56","$187,960.38",,,
CARDIOVASCULAR,33517,OTHER,"14,038","$2,723,549.30","$2,122,341.29",,,
CARDIOVASCULAR,33517,TOTAL,"22,745","$2,964,113.86","$2,310,301.67",,,
CARDIOVASCULAR,33518,80S,"17,276","$1,047,631.68","$817,255.51",,,
CARDIOVASCULAR,33518,OTHER,"27,569","$11,728,877.87","$9,130,195.13",,,
CARDIOVASCULAR,33518,TOTAL,"44,845","$12,776,509.55","$9,947,450.64",,,
CARDIOVASCULAR,33519,80S,"10,465","$835,223.21","$649,824.65",,,
CARDIOVASCULAR,33519,OTHER,"16,522","$9,231,162.68","$7,166,682.16",,,
CARDIOVASCULAR,33519,TOTAL,"26,987","$10,066,385.89","$7,816,506.81",,,
CARDIOVASCULAR,33521,80S,"2,490","$238,071.89","$186,046.52",,,
CARDIOVASCULAR,33521,OTHER,"4,011","$2,676,210.20","$2,080,692.43",,,
CARDIOVASCULAR,33521,TOTAL,"6,501","$2,914,282.09","$2,266,738.95",,,
CARDIOVASCULAR,33522,80S,339,"$36,744.43","$28,801.88",,,
CARDIOVASCULAR,33522,OTHER,596,"$446,548.91","$347,694.88",,,
CARDIOVASCULAR,33522,TOTAL,935,"$483,293.34","$376,496.76",,,
CARDIOVASCULAR,33523,80S,53,"$6,501.04","$5,032.85",,,
CARDIOVASCULAR,33523,OTHER,108,"$92,041.25","$70,558.10",,,
CARDIOVASCULAR,33523,TOTAL,161,"$98,542.29","$75,590.95",,,
CARDIOVASCULAR,33530,80S,"4,195","$331,498.43","$259,009.15",,,
CARDIOVASCULAR,33530,OTHER,"7,156","$3,913,062.27","$3,053,943.75",,,
CARDIOVASCULAR,33530,TOTAL,"11,351","$4,244,560.70","$3,312,952.90",,,
CARDIOVASCULAR,33533,80S,"40,585","$10,131,297.99","$7,885,259.70",,,
CARDIOVASCULAR,33533,OTHER,"64,425","$112,676,367.07","$87,611,026.91",,,
CARDIOVASCULAR,33533,TOTAL,"105,010","$122,807,665.06","$95,496,286.61",,,
CARDIOVASCULAR,33534,80S,"2,431","$745,794.18","$580,124.51",,,
CARDIOVASCULAR,33534,OTHER,"4,150","$8,960,064.03","$6,972,018.51",,,
CARDIOVASCULAR,33534,TOTAL,"6,581","$9,705,858.21","$7,552,143.02",,,
CARDIOVASCULAR,33535,80S,448,"$160,094.60","$124,793.40",,,
CARDIOVASCULAR,33535,OTHER,814,"$2,038,564.04","$1,584,691.92",,,
CARDIOVASCULAR,33535,TOTAL,"1,262","$2,198,658.64","$1,709,485.32",,,
CARDIOVASCULAR,33536,80S,183,"$71,101.51","$55,730.01",,,
CARDIOVASCULAR,33536,OTHER,300,"$829,348.92","$648,134.89",,,
CARDIOVASCULAR,33536,TOTAL,483,"$900,450.43","$703,864.90",,,
CARDIOVASCULAR,33542,80S,95,"$34,246.01","$26,423.73",,,
CARDIOVASCULAR,33542,OTHER,176,"$432,383.44","$335,730.00",,,
CARDIOVASCULAR,33542,TOTAL,271,"$466,629.45","$362,153.73",,,
CARDIOVASCULAR,33545,80S,31,"$14,841.93","$11,520.79",,,
CARDIOVASCULAR,33545,OTHER,58,"$181,070.32","$140,585.22",,,
CARDIOVASCULAR,33545,TOTAL,89,"$195,912.25","$152,106.01",,,
CARDIOVASCULAR,33548,80S,39,"$17,005.20","$13,328.38",,,
CARDIOVASCULAR,33548,OTHER,68,"$201,711.52","$158,343.55",,,
CARDIOVASCULAR,33548,TOTAL,107,"$218,716.72","$171,671.93",,,
CARDIOVASCULAR,33572,80S,889,"$30,024.61","$23,589.81",,,
CARDIOVASCULAR,33572,OTHER,"1,626","$383,555.51","$299,691.05",,,
CARDIOVASCULAR,33572,TOTAL,"2,515","$413,580.12","$323,280.86",,,
CARDIOVASCULAR,33600,80S,N/A,"$1,285.79","$1,008.07",,,
CARDIOVASCULAR,33600,OTHER,16,"$14,440.67","$11,321.47",,,
CARDIOVASCULAR,33600,TOTAL,25,"$15,726.46","$12,329.54",,,
CARDIOVASCULAR,33602,80S,N/A,$377.73,$296.13,,,
CARDIOVASCULAR,33602,OTHER,N/A,"$6,336.09","$4,967.51",,,
CARDIOVASCULAR,33602,TOTAL,N/A,"$6,713.82","$5,263.64",,,
CARDIOVASCULAR,33606,OTHER,N/A,$888.01,$696.20,,,
CARDIOVASCULAR,33606,TOTAL,N/A,$888.01,$696.20,,,
CARDIOVASCULAR,33608,80S,N/A,$696.36,$545.94,,,
CARDIOVASCULAR,33608,OTHER,12,"$16,860.22","$13,139.73",,,
CARDIOVASCULAR,33608,TOTAL,16,"$17,556.58","$13,685.67",,,
CARDIOVASCULAR,33610,80S,N/A,$144.80,$113.52,,,
CARDIOVASCULAR,33610,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33610,TOTAL,N/A,$144.80,$113.52,,,
CARDIOVASCULAR,33611,OTHER,N/A,$913.71,$716.35,,,
CARDIOVASCULAR,33611,TOTAL,N/A,$913.71,$716.35,,,
CARDIOVASCULAR,33612,80S,N/A,$229.27,$179.75,,,
CARDIOVASCULAR,33612,OTHER,N/A,"$9,818.77","$7,589.62",,,
CARDIOVASCULAR,33612,TOTAL,N/A,"$10,048.04","$7,769.37",,,
CARDIOVASCULAR,33615,80S,N/A,$744.30,$583.53,,,
CARDIOVASCULAR,33615,OTHER,N/A,"$10,289.02","$8,058.78",,,
CARDIOVASCULAR,33615,TOTAL,13,"$11,033.32","$8,642.31",,,
CARDIOVASCULAR,33617,80S,N/A,$525.85,$412.27,,,
CARDIOVASCULAR,33617,OTHER,N/A,"$8,521.90","$6,681.16",,,
CARDIOVASCULAR,33617,TOTAL,N/A,"$9,047.75","$7,093.43",,,
CARDIOVASCULAR,33619,80S,N/A,$382.09,$299.56,,,
CARDIOVASCULAR,33619,OTHER,N/A,"$2,622.47","$2,056.02",,,
CARDIOVASCULAR,33619,TOTAL,N/A,"$3,004.56","$2,355.58",,,
CARDIOVASCULAR,33620,80S,N/A,$97.14,$76.16,,,
CARDIOVASCULAR,33620,OTHER,58,"$71,545.47","$55,957.79",,,
CARDIOVASCULAR,33620,TOTAL,59,"$71,642.61","$56,033.95",,,
CARDIOVASCULAR,33621,OTHER,N/A,"$1,987.03","$1,557.84",,,
CARDIOVASCULAR,33621,TOTAL,N/A,"$1,987.03","$1,557.84",,,
CARDIOVASCULAR,33641,80S,"1,081","$140,383.62","$109,439.05",,,
CARDIOVASCULAR,33641,OTHER,"1,947","$1,766,013.24","$1,374,927.48",,,
CARDIOVASCULAR,33641,TOTAL,"3,028","$1,906,396.86","$1,484,366.53",,,
CARDIOVASCULAR,33645,80S,25,"$4,504.63","$3,531.61",,,
CARDIOVASCULAR,33645,OTHER,39,"$50,756.60","$39,849.47",,,
CARDIOVASCULAR,33645,TOTAL,64,"$55,261.23","$43,381.08",,,
CARDIOVASCULAR,33647,80S,18,"$3,241.38","$2,541.24",,,
CARDIOVASCULAR,33647,OTHER,38,"$43,276.70","$33,907.06",,,
CARDIOVASCULAR,33647,TOTAL,56,"$46,518.08","$36,448.30",,,
CARDIOVASCULAR,33660,80S,N/A,$732.60,$574.36,,,
CARDIOVASCULAR,33660,OTHER,13,"$17,565.78","$12,649.31",,,
CARDIOVASCULAR,33660,TOTAL,17,"$18,298.38","$13,223.67",,,
CARDIOVASCULAR,33665,OTHER,N/A,"$1,864.22","$1,461.55",,,
CARDIOVASCULAR,33665,TOTAL,N/A,"$1,864.22","$1,461.55",,,
CARDIOVASCULAR,33670,80S,N/A,$314.83,$246.83,,,
CARDIOVASCULAR,33670,OTHER,N/A,"$4,175.73","$3,273.76",,,
CARDIOVASCULAR,33670,TOTAL,N/A,"$4,490.56","$3,520.59",,,
CARDIOVASCULAR,33675,80S,N/A,$269.07,$210.95,,,
CARDIOVASCULAR,33675,OTHER,N/A,"$8,168.43","$6,404.05",,,
CARDIOVASCULAR,33675,TOTAL,N/A,"$8,437.50","$6,615.00",,,
CARDIOVASCULAR,33681,80S,72,"$13,007.77","$10,082.81",,,
CARDIOVASCULAR,33681,OTHER,138,"$164,878.06","$128,733.54",,,
CARDIOVASCULAR,33681,TOTAL,210,"$177,885.83","$138,816.35",,,
CARDIOVASCULAR,33684,OTHER,N/A,"$2,081.00","$1,631.50",,,
CARDIOVASCULAR,33684,TOTAL,N/A,"$2,081.00","$1,631.50",,,
CARDIOVASCULAR,33690,80S,N/A,$168.03,$131.73,,,
CARDIOVASCULAR,33690,OTHER,N/A,"$4,183.24","$3,279.66",,,
CARDIOVASCULAR,33690,TOTAL,N/A,"$4,351.27","$3,411.39",,,
CARDIOVASCULAR,33694,80S,N/A,$129.83,$101.78,,,
CARDIOVASCULAR,33694,OTHER,N/A,"$1,923.11","$1,507.72",,,
CARDIOVASCULAR,33694,TOTAL,N/A,"$2,052.94","$1,609.50",,,
CARDIOVASCULAR,33697,80S,N/A,$315.04,$246.99,,,
CARDIOVASCULAR,33697,OTHER,N/A,"$7,457.31","$5,846.53",,,
CARDIOVASCULAR,33697,TOTAL,N/A,"$7,772.35","$6,093.52",,,
CARDIOVASCULAR,33702,80S,N/A,$684.24,$536.44,,,
CARDIOVASCULAR,33702,OTHER,N/A,"$6,217.29","$4,874.38",,,
CARDIOVASCULAR,33702,TOTAL,12,"$6,901.53","$5,410.82",,,
CARDIOVASCULAR,33710,OTHER,N/A,$989.27,$775.59,,,
CARDIOVASCULAR,33710,TOTAL,N/A,$989.27,$775.59,,,
CARDIOVASCULAR,33720,80S,27,"$4,105.41","$3,218.67",,,
CARDIOVASCULAR,33720,OTHER,52,"$49,990.77","$39,185.69",,,
CARDIOVASCULAR,33720,TOTAL,79,"$54,096.18","$42,404.36",,,
CARDIOVASCULAR,33722,80S,N/A,$249.12,$195.31,,,
CARDIOVASCULAR,33722,OTHER,N/A,"$1,881.88","$1,475.40",,,
CARDIOVASCULAR,33722,TOTAL,N/A,"$2,131.00","$1,670.71",,,
CARDIOVASCULAR,33724,80S,N/A,"$1,786.68","$1,399.59",,,
CARDIOVASCULAR,33724,OTHER,16,"$16,103.95","$12,607.40",,,
CARDIOVASCULAR,33724,TOTAL,26,"$17,890.63","$14,006.99",,,
CARDIOVASCULAR,33726,80S,N/A,$312.48,$244.98,,,
CARDIOVASCULAR,33726,OTHER,N/A,"$1,972.72","$1,546.62",,,
CARDIOVASCULAR,33726,TOTAL,N/A,"$2,285.20","$1,791.60",,,
CARDIOVASCULAR,33730,80S,N/A,$200.05,$156.84,,,
CARDIOVASCULAR,33730,OTHER,N/A,"$5,580.93","$4,375.44",,,
CARDIOVASCULAR,33730,TOTAL,N/A,"$5,780.98","$4,532.28",,,
CARDIOVASCULAR,33732,80S,N/A,$341.80,$267.97,,,
CARDIOVASCULAR,33732,OTHER,N/A,"$2,496.30","$1,957.10",,,
CARDIOVASCULAR,33732,TOTAL,N/A,"$2,838.10","$2,225.07",,,
CARDIOVASCULAR,33735,OTHER,N/A,"$1,448.75","$1,135.82",,,
CARDIOVASCULAR,33735,TOTAL,N/A,"$1,448.75","$1,135.82",,,
CARDIOVASCULAR,33736,80S,N/A,$322.90,$253.16,,,
CARDIOVASCULAR,33736,OTHER,N/A,"$5,300.76","$4,155.80",,,
CARDIOVASCULAR,33736,TOTAL,11,"$5,623.66","$4,408.96",,,
CARDIOVASCULAR,33737,80S,N/A,$236.11,$185.11,,,
CARDIOVASCULAR,33737,OTHER,N/A,"$1,475.70","$1,156.95",,,
CARDIOVASCULAR,33737,TOTAL,N/A,"$1,711.81","$1,342.06",,,
CARDIOVASCULAR,33764,OTHER,N/A,"$1,899.06","$1,488.86",,,
CARDIOVASCULAR,33764,TOTAL,N/A,"$1,899.06","$1,488.86",,,
CARDIOVASCULAR,33767,OTHER,N/A,"$3,095.00","$2,426.48",,,
CARDIOVASCULAR,33767,TOTAL,N/A,"$3,095.00","$2,426.48",,,
CARDIOVASCULAR,33774,80S,N/A,$132.71,$104.05,,,
CARDIOVASCULAR,33774,OTHER,N/A,$966.00,$757.34,,,
CARDIOVASCULAR,33774,TOTAL,N/A,"$1,098.71",$861.39,,,
CARDIOVASCULAR,33777,80S,N/A,$263.29,$206.42,,,
CARDIOVASCULAR,33777,OTHER,N/A,"$1,833.57","$1,437.52",,,
CARDIOVASCULAR,33777,TOTAL,N/A,"$2,096.86","$1,643.94",,,
CARDIOVASCULAR,33778,80S,N/A,$446.11,$349.75,,,
CARDIOVASCULAR,33778,OTHER,N/A,"$3,280.21","$2,571.69",,,
CARDIOVASCULAR,33778,TOTAL,N/A,"$3,726.32","$2,921.44",,,
CARDIOVASCULAR,33782,OTHER,N/A,"$3,529.75","$2,767.32",,,
CARDIOVASCULAR,33782,TOTAL,N/A,"$3,529.75","$2,767.32",,,
CARDIOVASCULAR,33783,80S,N/A,$619.29,$485.52,,,
CARDIOVASCULAR,33783,OTHER,N/A,"$3,870.57","$3,034.53",,,
CARDIOVASCULAR,33783,TOTAL,N/A,"$4,489.86","$3,520.05",,,
CARDIOVASCULAR,33800,80S,N/A,$354.49,$277.92,,,
CARDIOVASCULAR,33800,OTHER,N/A,"$5,290.09","$4,147.43",,,
CARDIOVASCULAR,33800,TOTAL,N/A,"$5,644.58","$4,425.35",,,
CARDIOVASCULAR,33802,80S,N/A,$158.00,$123.87,,,
CARDIOVASCULAR,33802,OTHER,N/A,"$1,158.58",$908.32,,,
CARDIOVASCULAR,33802,TOTAL,N/A,"$1,316.58","$1,032.19",,,
CARDIOVASCULAR,33803,80S,N/A,$97.65,$76.56,,,
CARDIOVASCULAR,33803,OTHER,N/A,"$1,773.94","$1,390.78",,,
CARDIOVASCULAR,33803,TOTAL,N/A,"$1,871.59","$1,467.34",,,
CARDIOVASCULAR,33814,80S,N/A,$526.28,$412.60,,,
CARDIOVASCULAR,33814,OTHER,N/A,"$3,880.79","$3,042.53",,,
CARDIOVASCULAR,33814,TOTAL,N/A,"$4,407.07","$3,455.13",,,
CARDIOVASCULAR,33820,80S,N/A,$891.06,$698.59,,,
CARDIOVASCULAR,33820,OTHER,27,"$15,130.35","$11,858.31",,,
CARDIOVASCULAR,33820,TOTAL,37,"$16,021.41","$12,556.90",,,
CARDIOVASCULAR,33824,80S,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33824,OTHER,N/A,"$1,641.11","$1,286.64",,,
CARDIOVASCULAR,33824,TOTAL,N/A,"$1,641.11","$1,286.64",,,
CARDIOVASCULAR,33845,OTHER,N/A,"$2,626.40","$2,059.10",,,
CARDIOVASCULAR,33845,TOTAL,N/A,"$2,626.40","$2,059.10",,,
CARDIOVASCULAR,33852,80S,N/A,$229.50,$178.12,,,
CARDIOVASCULAR,33852,OTHER,N/A,"$2,763.99","$2,155.72",,,
CARDIOVASCULAR,33852,TOTAL,N/A,"$2,993.49","$2,333.84",,,
CARDIOVASCULAR,33853,80S,N/A,$405.68,$318.05,,,
CARDIOVASCULAR,33853,OTHER,N/A,"$4,741.93","$3,717.67",,,
CARDIOVASCULAR,33853,TOTAL,N/A,"$5,147.61","$4,035.72",,,
CARDIOVASCULAR,33860,80S,"2,143","$1,026,105.68","$799,163.84",,,
CARDIOVASCULAR,33860,OTHER,"3,665","$12,147,814.74","$9,467,315.44",,,
CARDIOVASCULAR,33860,TOTAL,"5,808","$13,173,920.42","$10,266,479.28",,,
CARDIOVASCULAR,33863,80S,997,"$468,446.25","$366,587.38",,,
CARDIOVASCULAR,33863,OTHER,"1,752","$5,678,811.30","$4,430,325.76",,,
CARDIOVASCULAR,33863,TOTAL,"2,749","$6,147,257.55","$4,796,913.14",,,
CARDIOVASCULAR,33864,80S,160,"$79,201.29","$62,118.62",,,
CARDIOVASCULAR,33864,OTHER,257,"$862,729.14","$671,918.93",,,
CARDIOVASCULAR,33864,TOTAL,417,"$941,930.43","$734,037.55",,,
CARDIOVASCULAR,33870,80S,343,"$79,822.37","$62,773.09",,,
CARDIOVASCULAR,33870,OTHER,865,"$1,294,692.89","$1,012,857.65",,,
CARDIOVASCULAR,33870,TOTAL,"1,208","$1,374,515.26","$1,075,630.74",,,
CARDIOVASCULAR,33875,80S,53,"$20,030.72","$15,555.88",,,
CARDIOVASCULAR,33875,OTHER,142,"$339,052.38","$264,255.56",,,
CARDIOVASCULAR,33875,TOTAL,195,"$359,083.10","$279,811.44",,,
CARDIOVASCULAR,33877,80S,146,"$85,623.62","$66,897.54",,,
CARDIOVASCULAR,33877,OTHER,417,"$1,401,358.58","$1,097,497.06",,,
CARDIOVASCULAR,33877,TOTAL,563,"$1,486,982.20","$1,164,394.60",,,
CARDIOVASCULAR,33880,80S,213,"$59,813.80","$47,007.44",,,
CARDIOVASCULAR,33880,OTHER,"1,076","$1,650,951.00","$1,291,638.80",,,
CARDIOVASCULAR,33880,TOTAL,"1,289","$1,710,764.80","$1,338,646.24",,,
CARDIOVASCULAR,33881,80S,350,"$82,810.14","$64,323.42",,,
CARDIOVASCULAR,33881,OTHER,"2,084","$2,778,078.36","$2,170,389.26",,,
CARDIOVASCULAR,33881,TOTAL,"2,434","$2,860,888.50","$2,234,712.68",,,
CARDIOVASCULAR,33883,80S,96,"$10,033.02","$7,890.16",,,
CARDIOVASCULAR,33883,OTHER,541,"$310,033.69","$242,594.50",,,
CARDIOVASCULAR,33883,TOTAL,637,"$320,066.71","$250,484.66",,,
CARDIOVASCULAR,33884,80S,16,"$1,073.08",$860.59,,,
CARDIOVASCULAR,33884,OTHER,87,"$33,546.65","$26,337.86",,,
CARDIOVASCULAR,33884,TOTAL,103,"$34,619.73","$27,198.45",,,
CARDIOVASCULAR,33886,80S,14,"$1,838.70","$1,441.55",,,
CARDIOVASCULAR,33886,OTHER,124,"$88,169.21","$68,990.19",,,
CARDIOVASCULAR,33886,TOTAL,138,"$90,007.91","$70,431.74",,,
CARDIOVASCULAR,33889,80S,35,"$2,562.28","$2,022.04",,,
CARDIOVASCULAR,33889,OTHER,118,"$55,864.98","$44,182.68",,,
CARDIOVASCULAR,33889,TOTAL,153,"$58,427.26","$46,204.72",,,
CARDIOVASCULAR,33891,80S,19,"$1,729.76","$1,355.51",,,
CARDIOVASCULAR,33891,OTHER,52,"$29,492.34","$23,174.18",,,
CARDIOVASCULAR,33891,TOTAL,71,"$31,222.10","$24,529.69",,,
CARDIOVASCULAR,33910,80S,52,"$19,794.86","$15,495.59",,,
CARDIOVASCULAR,33910,OTHER,127,"$328,809.29","$257,737.64",,,
CARDIOVASCULAR,33910,TOTAL,179,"$348,604.15","$273,233.23",,,
CARDIOVASCULAR,33915,80S,N/A,$254.61,$199.61,,,
CARDIOVASCULAR,33915,OTHER,13,"$13,844.00","$10,853.71",,,
CARDIOVASCULAR,33915,TOTAL,15,"$14,098.61","$11,053.32",,,
CARDIOVASCULAR,33916,80S,17,"$11,221.04","$8,797.32",,,
CARDIOVASCULAR,33916,OTHER,74,"$296,762.86","$232,551.36",,,
CARDIOVASCULAR,33916,TOTAL,91,"$307,983.90","$241,348.68",,,
CARDIOVASCULAR,33917,80S,N/A,"$1,393.98","$1,092.89",,,
CARDIOVASCULAR,33917,OTHER,43,"$36,311.82","$28,041.69",,,
CARDIOVASCULAR,33917,TOTAL,53,"$37,705.80","$29,134.58",,,
CARDIOVASCULAR,33922,80S,N/A,"$1,082.28",$848.49,,,
CARDIOVASCULAR,33922,OTHER,12,"$11,505.43","$9,020.26",,,
CARDIOVASCULAR,33922,TOTAL,18,"$12,587.71","$9,868.75",,,
CARDIOVASCULAR,33924,OTHER,N/A,$794.26,$625.95,,,
CARDIOVASCULAR,33924,TOTAL,N/A,$794.26,$625.95,,,
CARDIOVASCULAR,33925,OTHER,N/A,"$1,714.32","$1,344.03",,,
CARDIOVASCULAR,33925,TOTAL,N/A,"$1,714.32","$1,344.03",,,
CARDIOVASCULAR,33933,80S,N/A,$77.76,$60.97,,,
CARDIOVASCULAR,33933,OTHER,N/A,"$1,287.99","$1,008.19",,,
CARDIOVASCULAR,33933,TOTAL,N/A,"$1,365.75","$1,069.16",,,
CARDIOVASCULAR,33935,80S,N/A,"$1,692.02","$1,326.54",,,
CARDIOVASCULAR,33935,OTHER,N/A,"$11,453.25","$8,939.54",,,
CARDIOVASCULAR,33935,TOTAL,N/A,"$13,145.27","$10,266.08",,,
CARDIOVASCULAR,33940,80S,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33940,OTHER,N/A,"$3,900.00","$3,027.02",,,
CARDIOVASCULAR,33940,TOTAL,N/A,"$3,900.00","$3,027.02",,,
CARDIOVASCULAR,33944,80S,212,"$5,648.81","$4,427.84",,,
CARDIOVASCULAR,33944,OTHER,417,"$77,052.28","$60,400.70",,,
CARDIOVASCULAR,33944,TOTAL,629,"$82,701.09","$64,828.54",,,
CARDIOVASCULAR,33945,80S,398,"$310,830.77","$239,889.44",,,
CARDIOVASCULAR,33945,OTHER,702,"$3,481,824.80","$2,713,422.04",,,
CARDIOVASCULAR,33945,TOTAL,"1,100","$3,792,655.57","$2,953,311.48",,,
