"CPT only copyright 2019 American Medical Association. All rights reserved.					",,,,,,
,,,,,,
"2019 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17844,,,,,,
CARDIOVASCULAR,33418,OTHER,"8,499 ","$12,767,042.82 ","$10,111,453.24 ",
CARDIOVASCULAR,33418,TOTAL,"9,017 ","$12,919,696.52 ","$10,231,860.18 ",
CARDIOVASCULAR,33419,80S,190 ,"$13,387.05 ","$10,598.19 ",
CARDIOVASCULAR,33419,OTHER,"2,850 ","$1,053,540.69 ","$835,400.56 ",
CARDIOVASCULAR,33419,TOTAL,"3,040 ","$1,066,927.74 ","$845,998.75 ",
CARDIOVASCULAR,33420,80S,N/A,$0.00 ,$0.00 ,
CARDIOVASCULAR,33420,OTHER,N/A,"$3,874.46 ","$3,053.30 ",
CARDIOVASCULAR,33420,TOTAL,N/A,"$3,874.46 ","$3,053.30 ",
CARDIOVASCULAR,33422,80S,N/A,"$1,064.14 ",$843.33 ,
CARDIOVASCULAR,33422,OTHER,14 ,"$12,130.01 ","$9,649.35 ",
CARDIOVASCULAR,33422,TOTAL,22 ,"$13,194.15 ","$10,492.68 ",
CARDIOVASCULAR,33425,80S,245 ,"$91,740.68 ","$72,189.46 ",
CARDIOVASCULAR,33425,OTHER,440 ,"$1,183,465.69 ","$928,484.88 ",
CARDIOVASCULAR,33425,TOTAL,685 ,"$1,275,206.37 ","$1,000,674.34 ",
CARDIOVASCULAR,33426,80S,"1,800 ","$556,700.17 ","$437,239.18 ",
CARDIOVASCULAR,33426,OTHER,"3,170 ","$6,805,305.40 ","$5,371,982.63 ",
CARDIOVASCULAR,33426,TOTAL,"4,970 ","$7,362,005.57 ","$5,809,221.81 ",
CARDIOVASCULAR,33427,80S,"1,739 ","$626,305.14 ","$491,675.04 ",
CARDIOVASCULAR,33427,OTHER,"3,132 ","$7,800,372.91 ","$6,156,071.03 ",
CARDIOVASCULAR,33427,TOTAL,"4,871 ","$8,426,678.05 ","$6,647,746.07 ",
CARDIOVASCULAR,33430,80S,"4,385 ","$1,781,928.74 ","$1,397,737.60 ",
CARDIOVASCULAR,33430,OTHER,"7,651 ","$21,781,831.18 ","$17,116,827.90 ",
CARDIOVASCULAR,33430,TOTAL,"12,036 ","$23,563,759.92 ","$18,514,565.50 ",
CARDIOVASCULAR,33440,80S,N/A,$502.18 ,$400.83 ,
CARDIOVASCULAR,33440,OTHER,N/A,"$3,138.64 ","$2,505.23 ",
CARDIOVASCULAR,33440,TOTAL,N/A,"$3,640.82 ","$2,906.06 ",
CARDIOVASCULAR,33460,80S,11 ,"$2,764.54 ","$2,175.64 ",
CARDIOVASCULAR,33460,OTHER,27 ,"$44,818.24 ","$34,628.12 ",
CARDIOVASCULAR,33460,TOTAL,38 ,"$47,582.78 ","$36,803.76 ",
CARDIOVASCULAR,33463,80S,265 ,"$118,085.49 ","$93,099.93 ",
CARDIOVASCULAR,33463,OTHER,407 ,"$1,208,232.63 ","$953,887.58 ",
CARDIOVASCULAR,33463,TOTAL,672 ,"$1,326,318.12 ","$1,046,987.51 ",
CARDIOVASCULAR,33464,80S,"1,473 ","$377,509.69 ","$296,467.23 ",
CARDIOVASCULAR,33464,OTHER,"2,937 ","$5,224,668.55 ","$4,121,171.17 ",
CARDIOVASCULAR,33464,TOTAL,"4,410 ","$5,602,178.24 ","$4,417,638.40 ",
CARDIOVASCULAR,33465,80S,257 ,"$88,407.28 ","$69,628.55 ",
CARDIOVASCULAR,33465,OTHER,534 ,"$1,315,568.83 ","$1,037,655.94 ",
CARDIOVASCULAR,33465,TOTAL,791 ,"$1,403,976.11 ","$1,107,284.49 ",
CARDIOVASCULAR,33468,80S,N/A,$820.01 ,$652.48 ,
CARDIOVASCULAR,33468,OTHER,N/A,"$10,082.28 ","$8,017.39 ",
CARDIOVASCULAR,33468,TOTAL,N/A,"$10,902.29 ","$8,669.87 ",
CARDIOVASCULAR,33474,80S,N/A,$444.68 ,$352.86 ,
CARDIOVASCULAR,33474,OTHER,N/A,"$3,086.99 ","$2,447.22 ",
CARDIOVASCULAR,33474,TOTAL,N/A,"$3,531.67 ","$2,800.08 ",
CARDIOVASCULAR,33475,80S,46 ,"$12,728.73 ","$10,062.08 ",
CARDIOVASCULAR,33475,OTHER,103 ,"$189,672.11 ","$145,186.35 ",
CARDIOVASCULAR,33475,TOTAL,149 ,"$202,400.84 ","$155,248.43 ",
CARDIOVASCULAR,33476,80S,N/A,$761.16 ,$600.17 ,
CARDIOVASCULAR,33476,OTHER,N/A,"$7,974.36 ","$6,330.76 ",
CARDIOVASCULAR,33476,TOTAL,14 ,"$8,735.52 ","$6,930.93 ",
CARDIOVASCULAR,33477,80S,N/A,"$1,804.67 ","$1,424.51 ",
CARDIOVASCULAR,33477,OTHER,80 ,"$100,617.15 ","$79,638.89 ",
CARDIOVASCULAR,33477,TOTAL,89 ,"$102,421.82 ","$81,063.40 ",
CARDIOVASCULAR,33478,80S,N/A,"$1,024.12 ",$810.09 ,
CARDIOVASCULAR,33478,OTHER,23 ,"$20,704.67 ","$15,822.54 ",
CARDIOVASCULAR,33478,TOTAL,31 ,"$21,728.79 ","$16,632.63 ",
CARDIOVASCULAR,33496,80S,N/A,"$1,456.60 ","$1,153.33 ",
CARDIOVASCULAR,33496,OTHER,26 ,"$36,687.96 ","$29,191.39 ",
CARDIOVASCULAR,33496,TOTAL,34 ,"$38,144.56 ","$30,344.72 ",
CARDIOVASCULAR,33500,80S,N/A,"$1,185.13 ",$938.81 ,
CARDIOVASCULAR,33500,OTHER,19 ,"$15,999.18 ","$12,702.55 ",
CARDIOVASCULAR,33500,TOTAL,29 ,"$17,184.31 ","$13,641.36 ",
CARDIOVASCULAR,33501,80S,N/A,"$1,378.11 ",$974.36 ,
CARDIOVASCULAR,33501,OTHER,12 ,"$12,820.65 ","$10,125.19 ",
CARDIOVASCULAR,33501,TOTAL,22 ,"$14,198.76 ","$11,099.55 ",
CARDIOVASCULAR,33502,80S,19 ,"$1,863.53 ","$1,463.16 ",
CARDIOVASCULAR,33502,OTHER,56 ,"$39,314.86 ","$31,277.18 ",
CARDIOVASCULAR,33502,TOTAL,75 ,"$41,178.39 ","$32,740.34 ",
CARDIOVASCULAR,33503,80S,N/A,$769.59 ,$606.73 ,
CARDIOVASCULAR,33503,OTHER,14 ,"$15,181.18 ","$10,985.94 ",
CARDIOVASCULAR,33503,TOTAL,18 ,"$15,950.77 ","$11,592.67 ",
CARDIOVASCULAR,33504,80S,N/A,$204.03 ,$161.59 ,
CARDIOVASCULAR,33504,OTHER,N/A,"$5,898.07 ","$4,674.89 ",
CARDIOVASCULAR,33504,TOTAL,N/A,"$6,102.10 ","$4,836.48 ",
CARDIOVASCULAR,33505,80S,N/A,$728.02 ,$579.27 ,
CARDIOVASCULAR,33505,OTHER,N/A,"$5,687.55 ","$4,534.76 ",
CARDIOVASCULAR,33505,TOTAL,N/A,"$6,415.57 ","$5,114.03 ",
CARDIOVASCULAR,33506,80S,N/A,$293.31 ,$229.95 ,
CARDIOVASCULAR,33506,OTHER,N/A,"$3,306.28 ","$2,596.32 ",
CARDIOVASCULAR,33506,TOTAL,N/A,"$3,599.59 ","$2,826.27 ",
CARDIOVASCULAR,33507,80S,35 ,"$6,763.29 ","$5,293.04 ",
CARDIOVASCULAR,33507,OTHER,74 ,"$96,751.83 ","$74,567.43 ",
CARDIOVASCULAR,33507,TOTAL,109 ,"$103,515.12 ","$79,860.47 ",
CARDIOVASCULAR,33508,80S,"27,460 ","$64,910.48 ","$50,936.38 ",
CARDIOVASCULAR,33508,OTHER,"52,448 ","$880,754.39 ","$691,445.73 ",
CARDIOVASCULAR,33508,TOTAL,"79,908 ","$945,664.87 ","$742,382.11 ",
CARDIOVASCULAR,33510,80S,"1,561 ","$266,613.47 ","$209,378.49 ",
CARDIOVASCULAR,33510,OTHER,"2,674 ","$3,186,308.99 ","$2,503,357.47 ",
CARDIOVASCULAR,33510,TOTAL,"4,235 ","$3,452,922.46 ","$2,712,735.96 ",
CARDIOVASCULAR,33511,80S,943 ,"$220,615.84 ","$172,187.53 ",
CARDIOVASCULAR,33511,OTHER,"1,512 ","$2,479,921.46 ","$1,930,931.29 ",
CARDIOVASCULAR,33511,TOTAL,"2,455 ","$2,700,537.30 ","$2,103,118.82 ",
CARDIOVASCULAR,33512,80S,516 ,"$169,351.59 ","$132,612.00 ",
CARDIOVASCULAR,33512,OTHER,875 ,"$1,997,757.85 ","$1,560,191.10 ",
CARDIOVASCULAR,33512,TOTAL,"1,391 ","$2,167,109.44 ","$1,692,803.10 ",
CARDIOVASCULAR,33513,80S,155 ,"$55,025.30 ","$43,060.58 ",
CARDIOVASCULAR,33513,OTHER,263 ,"$653,013.56 ","$508,093.04 ",
CARDIOVASCULAR,33513,TOTAL,418 ,"$708,038.86 ","$551,153.62 ",
CARDIOVASCULAR,33514,80S,38 ,"$14,231.45 ","$11,084.26 ",
CARDIOVASCULAR,33514,OTHER,71 ,"$179,763.80 ","$141,030.12 ",
CARDIOVASCULAR,33514,TOTAL,109 ,"$193,995.25 ","$152,114.38 ",
CARDIOVASCULAR,33516,80S,N/A,"$3,593.54 ","$2,834.17 ",
CARDIOVASCULAR,33516,OTHER,12 ,"$33,068.48 ","$26,213.93 ",
CARDIOVASCULAR,33516,TOTAL,21 ,"$36,662.02 ","$29,048.10 ",
CARDIOVASCULAR,33517,80S,"8,291 ","$227,177.21 ","$178,581.58 ",
CARDIOVASCULAR,33517,OTHER,"13,722 ","$2,662,812.17 ","$2,092,685.02 ",
CARDIOVASCULAR,33517,TOTAL,"22,013 ","$2,889,989.38 ","$2,271,266.60 ",
CARDIOVASCULAR,33518,80S,"16,702 ","$1,008,377.15 ","$791,051.21 ",
CARDIOVASCULAR,33518,OTHER,"26,747 ","$11,435,309.40 ","$8,974,608.15 ",
CARDIOVASCULAR,33518,TOTAL,"43,449 ","$12,443,686.55 ","$9,765,659.36 ",
CARDIOVASCULAR,33519,80S,"9,778 ","$776,602.36 ","$608,977.76 ",
CARDIOVASCULAR,33519,OTHER,"15,438 ","$8,669,848.49 ","$6,801,455.68 ",
CARDIOVASCULAR,33519,TOTAL,"25,216 ","$9,446,450.85 ","$7,410,433.44 ",
CARDIOVASCULAR,33521,80S,"2,147 ","$204,731.26 ","$160,248.12 ",
CARDIOVASCULAR,33521,OTHER,"3,485 ","$2,337,201.94 ","$1,834,582.64 ",
CARDIOVASCULAR,33521,TOTAL,"5,632 ","$2,541,933.20 ","$1,994,830.76 ",
CARDIOVASCULAR,33522,80S,269 ,"$29,021.41 ","$22,571.49 ",
CARDIOVASCULAR,33522,OTHER,467 ,"$348,675.01 ","$273,941.71 ",
CARDIOVASCULAR,33522,TOTAL,736 ,"$377,696.42 ","$296,513.20 ",
CARDIOVASCULAR,33523,80S,34 ,"$4,032.39 ","$3,022.90 ",
CARDIOVASCULAR,33523,OTHER,60 ,"$49,764.84 ","$38,831.14 ",
CARDIOVASCULAR,33523,TOTAL,94 ,"$53,797.23 ","$41,854.04 ",
CARDIOVASCULAR,33530,80S,"2,507 ","$196,570.10 ","$154,366.32 ",
CARDIOVASCULAR,33530,OTHER,"4,698 ","$2,577,875.38 ","$2,026,100.71 ",
CARDIOVASCULAR,33530,TOTAL,"7,205 ","$2,774,445.48 ","$2,180,467.03 ",
CARDIOVASCULAR,33533,80S,"37,328 ","$9,424,410.57 ","$7,382,550.58 ",
CARDIOVASCULAR,33533,OTHER,"59,562 ","$106,091,221.83 ","$83,254,311.09 ",
CARDIOVASCULAR,33533,TOTAL,"96,890 ","$115,515,632.40 ","$90,636,861.67 ",
CARDIOVASCULAR,33534,80S,"3,015 ","$942,683.03 ","$738,202.49 ",
CARDIOVASCULAR,33534,OTHER,"4,995 ","$11,009,428.51 ","$8,622,386.28 ",
CARDIOVASCULAR,33534,TOTAL,"8,010 ","$11,952,111.54 ","$9,360,588.77 ",
CARDIOVASCULAR,33535,80S,588 ,"$214,320.17 ","$167,482.55 ",
CARDIOVASCULAR,33535,OTHER,"1,005 ","$2,584,492.04 ","$2,027,254.69 ",
CARDIOVASCULAR,33535,TOTAL,"1,593 ","$2,798,812.21 ","$2,194,737.24 ",
CARDIOVASCULAR,33536,80S,155 ,"$63,064.91 ","$48,835.73 ",
CARDIOVASCULAR,33536,OTHER,315 ,"$877,874.66 ","$685,365.90 ",
CARDIOVASCULAR,33536,TOTAL,470 ,"$940,939.57 ","$734,201.63 ",
CARDIOVASCULAR,33542,80S,67 ,"$25,873.53 ","$20,266.67 ",
CARDIOVASCULAR,33542,OTHER,135 ,"$331,843.34 ","$261,466.99 ",
CARDIOVASCULAR,33542,TOTAL,202 ,"$357,716.87 ","$281,733.66 ",
CARDIOVASCULAR,33545,80S,36 ,"$16,626.47 ","$13,110.32 ",
CARDIOVASCULAR,33545,OTHER,58 ,"$180,696.71 ","$143,024.07 ",
CARDIOVASCULAR,33545,TOTAL,94 ,"$197,323.18 ","$156,134.39 ",
CARDIOVASCULAR,33548,80S,39 ,"$17,141.01 ","$13,560.01 ",
CARDIOVASCULAR,33548,OTHER,67 ,"$200,247.67 ","$158,519.59 ",
CARDIOVASCULAR,33548,TOTAL,106 ,"$217,388.68 ","$172,079.60 ",
CARDIOVASCULAR,33572,80S,819 ,"$27,527.18 ","$21,553.70 ",
CARDIOVASCULAR,33572,OTHER,"1,436 ","$339,217.14 ","$266,263.05 ",
CARDIOVASCULAR,33572,TOTAL,"2,255 ","$366,744.32 ","$287,816.75 ",
CARDIOVASCULAR,33600,80S,N/A,$427.61 ,$335.25 ,
CARDIOVASCULAR,33600,OTHER,N/A,"$11,777.70 ","$9,323.78 ",
CARDIOVASCULAR,33600,TOTAL,N/A,"$12,205.31 ","$9,659.03 ",
CARDIOVASCULAR,33602,80S,N/A,$250.18 ,$192.58 ,
CARDIOVASCULAR,33602,OTHER,N/A,"$1,688.59 ","$1,332.81 ",
CARDIOVASCULAR,33602,TOTAL,N/A,"$1,938.77 ","$1,525.39 ",
CARDIOVASCULAR,33606,OTHER,N/A,$0.00 ,$0.00 ,
CARDIOVASCULAR,33606,TOTAL,N/A,$0.00 ,$0.00 ,
CARDIOVASCULAR,33608,80S,N/A,"$2,059.44 ","$1,632.58 ",
CARDIOVASCULAR,33608,OTHER,14 ,"$18,990.29 ","$14,952.39 ",
CARDIOVASCULAR,33608,TOTAL,24 ,"$21,049.73 ","$16,584.97 ",
CARDIOVASCULAR,33612,80S,N/A,"$1,020.59 ",$797.87 ,
CARDIOVASCULAR,33612,OTHER,N/A,"$9,434.04 ","$7,409.69 ",
CARDIOVASCULAR,33612,TOTAL,N/A,"$10,454.63 ","$8,207.56 ",
CARDIOVASCULAR,33615,80S,N/A,$187.32 ,$149.55 ,
CARDIOVASCULAR,33615,OTHER,N/A,"$8,762.27 ","$6,798.80 ",
CARDIOVASCULAR,33615,TOTAL,N/A,"$8,949.59 ","$6,948.35 ",
CARDIOVASCULAR,33617,80S,N/A,$182.32 ,$142.94 ,
CARDIOVASCULAR,33617,OTHER,N/A,"$1,213.04 ",$951.02 ,
CARDIOVASCULAR,33617,TOTAL,N/A,"$1,395.36 ","$1,093.96 ",
CARDIOVASCULAR,33620,80S,N/A,$248.30 ,$194.75 ,
CARDIOVASCULAR,33620,OTHER,72 ,"$114,119.64 ","$89,202.59 ",
CARDIOVASCULAR,33620,TOTAL,74 ,"$114,367.94 ","$89,397.34 ",
CARDIOVASCULAR,33622,OTHER,N/A,"$4,161.03 ","$3,299.11 ",
CARDIOVASCULAR,33622,TOTAL,N/A,"$4,161.03 ","$3,299.11 ",
CARDIOVASCULAR,33641,80S,"1,012 ","$130,102.16 ","$102,149.63 ",
CARDIOVASCULAR,33641,OTHER,"1,886 ","$1,686,742.24 ","$1,326,789.29 ",
CARDIOVASCULAR,33641,TOTAL,"2,898 ","$1,816,844.40 ","$1,428,938.92 ",
CARDIOVASCULAR,33645,80S,14 ,"$3,119.14 ","$2,463.25 ",
CARDIOVASCULAR,33645,OTHER,19 ,"$27,183.17 ","$21,566.85 ",
CARDIOVASCULAR,33645,TOTAL,33 ,"$30,302.31 ","$24,030.10 ",
CARDIOVASCULAR,33647,80S,13 ,"$2,093.24 ","$1,657.88 ",
CARDIOVASCULAR,33647,OTHER,30 ,"$31,741.54 ","$25,138.90 ",
CARDIOVASCULAR,33647,TOTAL,43 ,"$33,834.78 ","$26,796.78 ",
CARDIOVASCULAR,33660,80S,N/A,"$1,147.48 ",$906.89 ,
CARDIOVASCULAR,33660,OTHER,11 ,"$11,883.88 ","$9,277.89 ",
CARDIOVASCULAR,33660,TOTAL,18 ,"$13,031.36 ","$10,184.78 ",
CARDIOVASCULAR,33665,OTHER,N/A,"$4,110.50 ","$3,222.61 ",
CARDIOVASCULAR,33665,TOTAL,N/A,"$4,110.50 ","$3,222.61 ",
CARDIOVASCULAR,33670,80S,N/A,$138.66 ,$110.76 ,
CARDIOVASCULAR,33670,OTHER,N/A,"$2,074.61 ","$1,634.01 ",
CARDIOVASCULAR,33670,TOTAL,N/A,"$2,213.27 ","$1,744.77 ",
CARDIOVASCULAR,33675,80S,N/A,$256.68 ,$204.19 ,
CARDIOVASCULAR,33675,OTHER,N/A,"$10,325.17 ","$8,163.24 ",
CARDIOVASCULAR,33675,TOTAL,N/A,"$10,581.85 ","$8,367.43 ",
CARDIOVASCULAR,33681,80S,71 ,"$12,360.14 ","$9,432.12 ",
CARDIOVASCULAR,33681,OTHER,126 ,"$154,341.36 ","$119,030.67 ",
CARDIOVASCULAR,33681,TOTAL,197 ,"$166,701.50 ","$128,462.79 ",
CARDIOVASCULAR,33684,OTHER,N/A,"$6,482.54 ","$5,061.36 ",
CARDIOVASCULAR,33684,TOTAL,N/A,"$6,482.54 ","$5,061.36 ",
CARDIOVASCULAR,33688,80S,N/A,$126.13 ,$98.88 ,
CARDIOVASCULAR,33688,TOTAL,N/A,$126.13 ,$98.88 ,
CARDIOVASCULAR,33690,80S,N/A,$289.37 ,$229.38 ,
CARDIOVASCULAR,33690,OTHER,N/A,"$5,012.62 ","$3,954.83 ",
CARDIOVASCULAR,33690,TOTAL,N/A,"$5,301.99 ","$4,184.21 ",
CARDIOVASCULAR,33697,OTHER,N/A,"$11,737.72 ","$9,277.45 ",
CARDIOVASCULAR,33697,TOTAL,N/A,"$11,737.72 ","$9,277.45 ",
CARDIOVASCULAR,33702,80S,N/A,$772.05 ,$609.96 ,
CARDIOVASCULAR,33702,OTHER,N/A,"$8,478.12 ","$5,313.54 ",
CARDIOVASCULAR,33702,TOTAL,12 ,"$9,250.17 ","$5,923.50 ",
CARDIOVASCULAR,33710,OTHER,N/A,"$5,160.68 ","$4,064.58 ",
CARDIOVASCULAR,33710,TOTAL,N/A,"$5,160.68 ","$4,064.58 ",
CARDIOVASCULAR,33720,80S,15 ,"$2,271.10 ","$1,798.07 ",
CARDIOVASCULAR,33720,OTHER,53 ,"$48,218.32 ","$38,283.11 ",
CARDIOVASCULAR,33720,TOTAL,68 ,"$50,489.42 ","$40,081.18 ",
CARDIOVASCULAR,33724,80S,N/A,$752.32 ,$594.27 ,
CARDIOVASCULAR,33724,OTHER,13 ,"$12,292.64 ","$9,730.36 ",
CARDIOVASCULAR,33724,TOTAL,19 ,"$13,044.96 ","$10,324.63 ",
CARDIOVASCULAR,33730,80S,N/A,$664.39 ,$525.49 ,
CARDIOVASCULAR,33730,OTHER,N/A,"$4,130.76 ","$3,267.29 ",
CARDIOVASCULAR,33730,TOTAL,N/A,"$4,795.15 ","$3,792.78 ",
CARDIOVASCULAR,33732,80S,N/A,$585.02 ,$463.08 ,
CARDIOVASCULAR,33732,OTHER,N/A,"$5,764.56 ","$4,587.97 ",
CARDIOVASCULAR,33732,TOTAL,N/A,"$6,349.58 ","$5,051.05 ",
CARDIOVASCULAR,33735,OTHER,N/A,"$7,130.73 ","$5,681.92 ",
CARDIOVASCULAR,33735,TOTAL,N/A,"$7,130.73 ","$5,681.92 ",
CARDIOVASCULAR,33736,80S,N/A,$115.07 ,$91.87 ,
CARDIOVASCULAR,33736,OTHER,N/A,"$3,516.52 ","$2,792.92 ",
CARDIOVASCULAR,33736,TOTAL,N/A,"$3,631.59 ","$2,884.79 ",
CARDIOVASCULAR,33779,OTHER,N/A,"$2,310.72 ","$1,845.66 ",
CARDIOVASCULAR,33779,TOTAL,N/A,"$2,310.72 ","$1,845.66 ",
CARDIOVASCULAR,33783,OTHER,N/A,"$3,683.57 ","$2,942.21 ",
CARDIOVASCULAR,33783,TOTAL,N/A,"$3,683.57 ","$2,942.21 ",
CARDIOVASCULAR,33800,80S,N/A,$239.43 ,$190.29 ,
CARDIOVASCULAR,33800,OTHER,N/A,"$1,391.88 ","$1,111.19 ",
CARDIOVASCULAR,33800,TOTAL,N/A,"$1,631.31 ","$1,301.48 ",
CARDIOVASCULAR,33802,80S,N/A,$551.81 ,$438.20 ,
CARDIOVASCULAR,33802,OTHER,12 ,"$8,507.91 ","$6,733.31 ",
CARDIOVASCULAR,33802,TOTAL,16 ,"$9,059.72 ","$7,171.51 ",
CARDIOVASCULAR,33803,80S,N/A,$85.75 ,$67.23 ,
CARDIOVASCULAR,33803,OTHER,N/A,$535.95 ,$420.18 ,
CARDIOVASCULAR,33803,TOTAL,N/A,$621.70 ,$487.41 ,
CARDIOVASCULAR,33813,80S,N/A,$200.91 ,$157.52 ,
CARDIOVASCULAR,33813,TOTAL,N/A,$200.91 ,$157.52 ,
CARDIOVASCULAR,33814,80S,N/A,$123.02 ,$97.36 ,
CARDIOVASCULAR,33814,OTHER,N/A,$768.83 ,$610.89 ,
CARDIOVASCULAR,33814,TOTAL,N/A,$891.85 ,$708.25 ,
CARDIOVASCULAR,33820,80S,N/A,$473.93 ,$374.61 ,
CARDIOVASCULAR,33820,OTHER,18 ,"$9,524.05 ","$7,583.61 ",
CARDIOVASCULAR,33820,TOTAL,25 ,"$9,997.98 ","$7,958.22 ",
CARDIOVASCULAR,33824,80S,N/A,$321.22 ,$253.70 ,
CARDIOVASCULAR,33824,OTHER,N/A,"$3,203.61 ","$2,547.16 ",
CARDIOVASCULAR,33824,TOTAL,N/A,"$3,524.83 ","$2,800.86 ",
CARDIOVASCULAR,33840,OTHER,N/A,$654.55 ,$520.86 ,
CARDIOVASCULAR,33840,TOTAL,N/A,$654.55 ,$520.86 ,
CARDIOVASCULAR,33851,OTHER,N/A,$606.95 ,$483.41 ,
CARDIOVASCULAR,33851,TOTAL,N/A,$606.95 ,$483.41 ,
CARDIOVASCULAR,33853,80S,N/A,$350.37 ,$274.69 ,
CARDIOVASCULAR,33853,OTHER,N/A,"$5,400.19 ","$4,270.46 ",
CARDIOVASCULAR,33853,TOTAL,N/A,"$5,750.56 ","$4,545.15 ",
CARDIOVASCULAR,33860,80S,"2,287 ","$1,093,244.44 ","$857,586.52 ",
CARDIOVASCULAR,33860,OTHER,"4,130 ","$13,783,305.94 ","$10,849,077.81 ",
CARDIOVASCULAR,33860,TOTAL,"6,417 ","$14,876,550.38 ","$11,706,664.33 ",
CARDIOVASCULAR,33863,80S,931 ,"$439,382.38 ","$343,782.84 ",
CARDIOVASCULAR,33863,OTHER,"1,824 ","$5,973,959.54 ","$4,701,529.70 ",
CARDIOVASCULAR,33863,TOTAL,"2,755 ","$6,413,341.92 ","$5,045,312.54 ",
CARDIOVASCULAR,33864,80S,151 ,"$74,148.98 ","$57,916.10 ",
CARDIOVASCULAR,33864,OTHER,292 ,"$1,001,048.91 ","$791,253.85 ",
CARDIOVASCULAR,33864,TOTAL,443 ,"$1,075,197.89 ","$849,169.95 ",
CARDIOVASCULAR,33866,80S,300 ,"$46,799.70 ","$36,911.10 ",
CARDIOVASCULAR,33866,OTHER,"1,447 ","$1,563,362.09 ","$1,232,997.94 ",
CARDIOVASCULAR,33866,TOTAL,"1,747 ","$1,610,161.79 ","$1,269,909.04 ",
CARDIOVASCULAR,33870,80S,58 ,"$23,282.55 ","$18,338.43 ",
CARDIOVASCULAR,33870,OTHER,140 ,"$344,474.30 ","$271,204.47 ",
CARDIOVASCULAR,33870,TOTAL,198 ,"$367,756.85 ","$289,542.90 ",
CARDIOVASCULAR,33875,80S,51 ,"$17,379.20 ","$13,367.25 ",
CARDIOVASCULAR,33875,OTHER,108 ,"$232,782.46 ","$181,298.70 ",
CARDIOVASCULAR,33875,TOTAL,159 ,"$250,161.66 ","$194,665.95 ",
CARDIOVASCULAR,33877,80S,68 ,"$39,642.73 ","$30,924.87 ",
CARDIOVASCULAR,33877,OTHER,319 ,"$1,024,226.50 ","$804,462.63 ",
CARDIOVASCULAR,33877,TOTAL,387 ,"$1,063,869.23 ","$835,387.50 ",
CARDIOVASCULAR,33880,80S,247 ,"$66,799.42 ","$52,464.87 ",
CARDIOVASCULAR,33880,OTHER,"1,263 ","$1,924,229.49 ","$1,520,984.77 ",
CARDIOVASCULAR,33880,TOTAL,"1,510 ","$1,991,028.91 ","$1,573,449.64 ",
CARDIOVASCULAR,33881,80S,445 ,"$99,955.68 ","$78,724.66 ",
CARDIOVASCULAR,33881,OTHER,"2,202 ","$2,969,298.92 ","$2,337,522.12 ",
CARDIOVASCULAR,33881,TOTAL,"2,647 ","$3,069,254.60 ","$2,416,246.78 ",
CARDIOVASCULAR,33883,80S,84 ,"$8,558.77 ","$6,700.88 ",
CARDIOVASCULAR,33883,OTHER,344 ,"$220,624.37 ","$173,231.48 ",
CARDIOVASCULAR,33883,TOTAL,428 ,"$229,183.14 ","$179,932.36 ",
CARDIOVASCULAR,33884,80S,13 ,$805.55 ,$639.68 ,
CARDIOVASCULAR,33884,OTHER,59 ,"$21,223.99 ","$16,820.76 ",
CARDIOVASCULAR,33884,TOTAL,72 ,"$22,029.54 ","$17,460.44 ",
CARDIOVASCULAR,33886,80S,42 ,"$5,281.73 ","$4,176.89 ",
CARDIOVASCULAR,33886,OTHER,206 ,"$154,047.40 ","$122,011.63 ",
CARDIOVASCULAR,33886,TOTAL,248 ,"$159,329.13 ","$126,188.52 ",
CARDIOVASCULAR,33889,80S,26 ,"$2,136.57 ","$1,688.45 ",
CARDIOVASCULAR,33889,OTHER,131 ,"$58,168.79 ","$46,016.53 ",
CARDIOVASCULAR,33889,TOTAL,157 ,"$60,305.36 ","$47,704.98 ",
CARDIOVASCULAR,33891,80S,N/A,$616.49 ,$487.92 ,
CARDIOVASCULAR,33891,OTHER,22 ,"$11,237.71 ","$8,890.84 ",
CARDIOVASCULAR,33891,TOTAL,30 ,"$11,854.20 ","$9,378.76 ",
CARDIOVASCULAR,33910,80S,35 ,"$14,230.55 ","$11,260.05 ",
CARDIOVASCULAR,33910,OTHER,68 ,"$176,319.63 ","$139,697.16 ",
CARDIOVASCULAR,33910,TOTAL,103 ,"$190,550.18 ","$150,957.21 ",
CARDIOVASCULAR,33915,OTHER,N/A,"$13,271.46 ","$10,385.39 ",
CARDIOVASCULAR,33915,TOTAL,N/A,"$13,271.46 ","$10,385.39 ",
CARDIOVASCULAR,33916,80S,71 ,"$47,838.95 ","$37,993.27 ",
CARDIOVASCULAR,33916,OTHER,150 ,"$682,208.35 ","$535,532.90 ",
CARDIOVASCULAR,33916,TOTAL,221 ,"$730,047.30 ","$573,526.17 ",
CARDIOVASCULAR,33917,80S,12 ,"$1,495.78 ","$1,180.04 ",
CARDIOVASCULAR,33917,OTHER,35 ,"$29,603.63 ","$23,396.48 ",
CARDIOVASCULAR,33917,TOTAL,47 ,"$31,099.41 ","$24,576.52 ",
CARDIOVASCULAR,33920,OTHER,N/A,"$2,879.48 ","$2,272.66 ",
CARDIOVASCULAR,33920,TOTAL,N/A,"$2,879.48 ","$2,272.66 ",
CARDIOVASCULAR,33922,80S,N/A,$544.76 ,$432.30 ,
