CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18000,,,,,,,,
CARDIOVASCULAR,33464,OTHER,3546,"$7,105,019.62","$5,550,859.82",,,
CARDIOVASCULAR,33464,TOTAL,5518,"$7,681,597.20","$6,002,595.74",,,
CARDIOVASCULAR,33465,80S,217,"$79,867.05","$62,409.04",,,
CARDIOVASCULAR,33465,OTHER,432,"$1,094,166.06","$851,945.98",,,
CARDIOVASCULAR,33465,TOTAL,649,"$1,174,033.11","$914,355.02",,,
CARDIOVASCULAR,33468,80S,N/A,$681.93,$534.63,,,
CARDIOVASCULAR,33468,OTHER,N/A,"$24,250.23","$18,904.73",,,
CARDIOVASCULAR,33468,TOTAL,11,"$24,932.16","$19,439.36",,,
CARDIOVASCULAR,33470,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33470,TOTAL,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33472,OTHER,N/A,$705.14,$552.83,,,
CARDIOVASCULAR,33472,TOTAL,N/A,$705.14,$552.83,,,
CARDIOVASCULAR,33474,80S,N/A,$710.24,$556.83,,,
CARDIOVASCULAR,33474,OTHER,N/A,"$10,205.66","$8,001.24",,,
CARDIOVASCULAR,33474,TOTAL,N/A,"$10,915.90","$8,558.07",,,
CARDIOVASCULAR,33475,80S,38,"$11,421.41","$8,954.37",,,
CARDIOVASCULAR,33475,OTHER,103,"$202,404.18","$153,330.14",,,
CARDIOVASCULAR,33475,TOTAL,141,"$213,825.59","$162,284.51",,,
CARDIOVASCULAR,33476,80S,N/A,$895.00,$701.67,,,
CARDIOVASCULAR,33476,OTHER,N/A,"$6,564.44","$5,031.28",,,
CARDIOVASCULAR,33476,TOTAL,11,"$7,459.44","$5,732.95",,,
CARDIOVASCULAR,33478,80S,11,"$1,356.76","$1,063.71",,,
CARDIOVASCULAR,33478,OTHER,32,"$29,200.86","$22,893.51",,,
CARDIOVASCULAR,33478,TOTAL,43,"$30,557.62","$23,957.22",,,
CARDIOVASCULAR,33496,80S,27,"$4,800.78","$3,763.80",,,
CARDIOVASCULAR,33496,OTHER,60,"$75,676.78","$58,379.31",,,
CARDIOVASCULAR,33496,TOTAL,87,"$80,477.56","$62,143.11",,,
CARDIOVASCULAR,33500,80S,20,"$2,684.94","$2,104.98",,,
CARDIOVASCULAR,33500,OTHER,28,"$27,423.87","$21,500.28",,,
CARDIOVASCULAR,33500,TOTAL,48,"$30,108.81","$23,605.26",,,
CARDIOVASCULAR,33501,80S,N/A,$914.10,$716.68,,,
CARDIOVASCULAR,33501,OTHER,14,"$13,916.15","$10,464.55",,,
CARDIOVASCULAR,33501,TOTAL,22,"$14,830.25","$11,181.23",,,
CARDIOVASCULAR,33502,80S,42,"$3,831.29","$3,003.70",,,
CARDIOVASCULAR,33502,OTHER,93,"$64,822.64","$50,821.03",,,
CARDIOVASCULAR,33502,TOTAL,135,"$68,653.93","$53,824.73",,,
CARDIOVASCULAR,33503,80S,N/A,$673.84,$528.27,,,
CARDIOVASCULAR,33503,OTHER,22,"$16,394.70","$12,853.59",,,
CARDIOVASCULAR,33503,TOTAL,26,"$17,068.54","$13,381.86",,,
CARDIOVASCULAR,33504,80S,N/A,$789.59,$619.04,,,
CARDIOVASCULAR,33504,OTHER,12,"$13,021.76","$10,209.05",,,
CARDIOVASCULAR,33504,TOTAL,19,"$13,811.35","$10,828.09",,,
CARDIOVASCULAR,33505,80S,N/A,"$1,471.13","$1,153.36",,,
CARDIOVASCULAR,33505,OTHER,N/A,"$9,389.27","$7,361.19",,,
CARDIOVASCULAR,33505,TOTAL,11,"$10,860.40","$8,514.55",,,
CARDIOVASCULAR,33506,80S,N/A,$286.24,$224.41,,,
CARDIOVASCULAR,33506,OTHER,N/A,"$6,546.74","$5,132.64",,,
CARDIOVASCULAR,33506,TOTAL,N/A,"$6,832.98","$5,357.05",,,
CARDIOVASCULAR,33507,80S,23,"$4,234.50","$3,191.76",,,
CARDIOVASCULAR,33507,OTHER,49,"$62,598.78","$48,132.27",,,
CARDIOVASCULAR,33507,TOTAL,72,"$66,833.28","$51,324.03",,,
CARDIOVASCULAR,33508,80S,24275,"$57,273.91","$44,659.09",,,
CARDIOVASCULAR,33508,OTHER,50836,"$846,473.06","$658,221.89",,,
CARDIOVASCULAR,33508,TOTAL,75111,"$903,746.97","$702,880.98",,,
CARDIOVASCULAR,33510,80S,3224,"$541,783.96","$423,461.46",,,
CARDIOVASCULAR,33510,OTHER,5062,"$5,922,321.05","$4,616,553.28",,,
CARDIOVASCULAR,33510,TOTAL,8286,"$6,464,105.01","$5,040,014.74",,,
CARDIOVASCULAR,33511,80S,1877,"$424,189.83","$329,995.15",,,
CARDIOVASCULAR,33511,OTHER,2986,"$4,711,942.04","$3,657,155.81",,,
CARDIOVASCULAR,33511,TOTAL,4863,"$5,136,131.87","$3,987,150.96",,,
CARDIOVASCULAR,33512,80S,1154,"$392,035.01","$305,162.11",,,
CARDIOVASCULAR,33512,OTHER,1782,"$4,167,204.62","$3,246,653.33",,,
CARDIOVASCULAR,33512,TOTAL,2936,"$4,559,239.63","$3,551,815.44",,,
CARDIOVASCULAR,33513,80S,351,"$124,312.14","$97,343.92",,,
CARDIOVASCULAR,33513,OTHER,575,"$1,406,266.13","$1,096,026.43",,,
CARDIOVASCULAR,33513,TOTAL,926,"$1,530,578.27","$1,193,370.35",,,
CARDIOVASCULAR,33514,80S,68,"$26,610.10","$20,707.42",,,
CARDIOVASCULAR,33514,OTHER,135,"$355,786.39","$277,153.69",,,
CARDIOVASCULAR,33514,TOTAL,203,"$382,396.49","$297,861.11",,,
CARDIOVASCULAR,33516,80S,16,"$6,252.20","$4,901.72",,,
CARDIOVASCULAR,33516,OTHER,31,"$84,392.17","$61,841.83",,,
CARDIOVASCULAR,33516,TOTAL,47,"$90,644.37","$66,743.55",,,
CARDIOVASCULAR,33517,80S,8933,"$249,191.90","$194,428.01",,,
CARDIOVASCULAR,33517,OTHER,14266,"$2,786,798.67","$2,169,161.07",,,
CARDIOVASCULAR,33517,TOTAL,23199,"$3,035,990.57","$2,363,589.08",,,
CARDIOVASCULAR,33518,80S,17167,"$1,052,886.61","$822,101.37",,,
CARDIOVASCULAR,33518,OTHER,26688,"$11,443,422.09","$8,906,799.37",,,
CARDIOVASCULAR,33518,TOTAL,43855,"$12,496,308.70","$9,728,900.74",,,
CARDIOVASCULAR,33519,80S,10580,"$856,749.65","$668,585.57",,,
CARDIOVASCULAR,33519,OTHER,16402,"$9,244,663.63","$7,183,565.29",,,
CARDIOVASCULAR,33519,TOTAL,26982,"$10,101,413.28","$7,852,150.86",,,
CARDIOVASCULAR,33521,80S,2610,"$252,334.63","$197,288.98",,,
CARDIOVASCULAR,33521,OTHER,4145,"$2,794,060.38","$2,174,851.59",,,
CARDIOVASCULAR,33521,TOTAL,6755,"$3,046,395.01","$2,372,140.57",,,
CARDIOVASCULAR,33522,80S,367,"$39,780.56","$30,854.64",,,
CARDIOVASCULAR,33522,OTHER,609,"$457,165.69","$354,918.58",,,
CARDIOVASCULAR,33522,TOTAL,976,"$496,946.25","$385,773.22",,,
CARDIOVASCULAR,33523,80S,47,"$5,875.23","$4,553.18",,,
CARDIOVASCULAR,33523,OTHER,95,"$80,970.98","$61,966.33",,,
CARDIOVASCULAR,33523,TOTAL,142,"$86,846.21","$66,519.51",,,
CARDIOVASCULAR,33530,80S,4736,"$378,069.23","$295,193.38",,,
CARDIOVASCULAR,33530,OTHER,8118,"$4,468,132.72","$3,476,471.31",,,
CARDIOVASCULAR,33530,TOTAL,12854,"$4,846,201.95","$3,771,664.69",,,
CARDIOVASCULAR,33533,80S,40789,"$10,233,833.34","$7,973,395.74",,,
CARDIOVASCULAR,33533,OTHER,63832,"$111,854,797.78","$87,000,749.20",,,
CARDIOVASCULAR,33533,TOTAL,104621,"$122,088,631.12","$94,974,144.94",,,
CARDIOVASCULAR,33534,80S,2548,"$785,890.94","$611,717.26",,,
CARDIOVASCULAR,33534,OTHER,4177,"$9,030,126.21","$7,004,636.79",,,
CARDIOVASCULAR,33534,TOTAL,6725,"$9,816,017.15","$7,616,354.05",,,
CARDIOVASCULAR,33535,80S,480,"$174,518.31","$136,253.65",,,
CARDIOVASCULAR,33535,OTHER,815,"$2,065,181.99","$1,609,040.34",,,
CARDIOVASCULAR,33535,TOTAL,1295,"$2,239,700.30","$1,745,293.99",,,
CARDIOVASCULAR,33536,80S,194,"$75,823.86","$59,214.46",,,
CARDIOVASCULAR,33536,OTHER,309,"$843,053.38","$654,683.29",,,
CARDIOVASCULAR,33536,TOTAL,503,"$918,877.24","$713,897.75",,,
CARDIOVASCULAR,33542,80S,129,"$48,323.34","$37,576.33",,,
CARDIOVASCULAR,33542,OTHER,202,"$509,499.62","$392,234.90",,,
CARDIOVASCULAR,33542,TOTAL,331,"$557,822.96","$429,811.23",,,
CARDIOVASCULAR,33545,80S,29,"$14,281.06","$11,196.31",,,
CARDIOVASCULAR,33545,OTHER,53,"$170,791.37","$131,733.12",,,
CARDIOVASCULAR,33545,TOTAL,82,"$185,072.43","$142,929.43",,,
CARDIOVASCULAR,33548,80S,43,"$18,079.65","$13,802.12",,,
CARDIOVASCULAR,33548,OTHER,91,"$275,792.58","$212,078.46",,,
CARDIOVASCULAR,33548,TOTAL,134,"$293,872.23","$225,880.58",,,
CARDIOVASCULAR,33572,80S,915,"$31,055.39","$24,426.28",,,
CARDIOVASCULAR,33572,OTHER,1698,"$404,756.52","$316,160.74",,,
CARDIOVASCULAR,33572,TOTAL,2613,"$435,811.91","$340,587.02",,,
CARDIOVASCULAR,33600,80S,21,"$3,151.29","$2,470.64",,,
CARDIOVASCULAR,33600,OTHER,31,"$30,347.51","$23,792.36",,,
CARDIOVASCULAR,33600,TOTAL,52,"$33,498.80","$26,263.00",,,
CARDIOVASCULAR,33602,80S,N/A,"$1,169.60",$916.98,,,
CARDIOVASCULAR,33602,OTHER,14,"$12,973.02","$10,170.86",,,
CARDIOVASCULAR,33602,TOTAL,23,"$14,142.62","$11,087.84",,,
CARDIOVASCULAR,33608,80S,N/A,"$1,006.06",$788.76,,,
CARDIOVASCULAR,33608,OTHER,15,"$24,569.53","$19,262.49",,,
CARDIOVASCULAR,33608,TOTAL,21,"$25,575.59","$20,051.25",,,
CARDIOVASCULAR,33610,80S,N/A,$279.62,$219.22,,,
CARDIOVASCULAR,33610,OTHER,N/A,"$2,896.34","$2,270.72",,,
CARDIOVASCULAR,33610,TOTAL,N/A,"$3,175.96","$2,489.94",,,
CARDIOVASCULAR,33612,80S,N/A,$139.17,$109.11,,,
CARDIOVASCULAR,33612,OTHER,N/A,"$7,477.44","$5,862.32",,,
CARDIOVASCULAR,33612,TOTAL,N/A,"$7,616.61","$5,971.43",,,
CARDIOVASCULAR,33615,80S,N/A,$420.98,$330.04,,,
CARDIOVASCULAR,33615,OTHER,N/A,"$10,027.29","$7,859.05",,,
CARDIOVASCULAR,33615,TOTAL,N/A,"$10,448.27","$8,189.09",,,
CARDIOVASCULAR,33617,80S,N/A,$652.15,$511.28,,,
CARDIOVASCULAR,33617,OTHER,N/A,"$8,752.10","$6,861.65",,,
CARDIOVASCULAR,33617,TOTAL,N/A,"$9,404.25","$7,372.93",,,
CARDIOVASCULAR,33619,80S,N/A,$405.00,$317.52,,,
CARDIOVASCULAR,33619,TOTAL,N/A,$405.00,$317.52,,,
CARDIOVASCULAR,33620,80S,N/A,$103.83,$81.40,,,
CARDIOVASCULAR,33620,OTHER,78,"$104,321.97","$81,788.38",,,
CARDIOVASCULAR,33620,TOTAL,79,"$104,425.80","$81,869.78",,,
CARDIOVASCULAR,33621,80S,N/A,$71.63,$56.15,,,
CARDIOVASCULAR,33621,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33621,TOTAL,N/A,$71.63,$56.15,,,
CARDIOVASCULAR,33641,80S,1113,"$145,012.85","$113,281.27",,,
CARDIOVASCULAR,33641,OTHER,2031,"$1,836,719.11","$1,430,844.34",,,
CARDIOVASCULAR,33641,TOTAL,3144,"$1,981,731.96","$1,544,125.61",,,
CARDIOVASCULAR,33645,80S,27,"$4,169.32","$3,268.78",,,
CARDIOVASCULAR,33645,OTHER,42,"$50,374.03","$38,774.68",,,
CARDIOVASCULAR,33645,TOTAL,69,"$54,543.35","$42,043.46",,,
CARDIOVASCULAR,33647,80S,16,"$3,151.18","$2,470.54",,,
CARDIOVASCULAR,33647,OTHER,30,"$36,459.78","$28,568.25",,,
CARDIOVASCULAR,33647,TOTAL,46,"$39,610.96","$31,038.79",,,
CARDIOVASCULAR,33660,80S,N/A,$358.78,$281.28,,,
CARDIOVASCULAR,33660,OTHER,11,"$12,800.42","$10,035.52",,,
CARDIOVASCULAR,33660,TOTAL,14,"$13,159.20","$10,316.80",,,
CARDIOVASCULAR,33665,80S,N/A,$273.69,$214.57,,,
CARDIOVASCULAR,33665,OTHER,N/A,"$3,762.28","$2,949.63",,,
CARDIOVASCULAR,33665,TOTAL,N/A,"$4,035.97","$3,164.20",,,
CARDIOVASCULAR,33670,80S,N/A,$306.86,$240.58,,,
CARDIOVASCULAR,33670,OTHER,N/A,"$4,201.87","$3,179.03",,,
CARDIOVASCULAR,33670,TOTAL,N/A,"$4,508.73","$3,419.61",,,
CARDIOVASCULAR,33675,80S,N/A,$883.56,$692.71,,,
CARDIOVASCULAR,33675,OTHER,N/A,"$9,827.64","$7,704.87",,,
CARDIOVASCULAR,33675,TOTAL,N/A,"$10,711.20","$8,397.58",,,
CARDIOVASCULAR,33681,80S,82,"$15,174.58","$11,896.76",,,
CARDIOVASCULAR,33681,OTHER,137,"$162,743.84","$127,541.66",,,
CARDIOVASCULAR,33681,TOTAL,219,"$177,918.42","$139,438.42",,,
CARDIOVASCULAR,33684,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33684,TOTAL,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33688,80S,N/A,$365.46,$286.52,,,
CARDIOVASCULAR,33688,OTHER,N/A,"$5,644.44","$4,425.24",,,
CARDIOVASCULAR,33688,TOTAL,N/A,"$6,009.90","$4,711.76",,,
CARDIOVASCULAR,33690,OTHER,N/A,"$1,237.03",$969.82,,,
CARDIOVASCULAR,33690,TOTAL,N/A,"$1,237.03",$969.82,,,
CARDIOVASCULAR,33697,80S,N/A,$174.23,$136.59,,,
CARDIOVASCULAR,33697,OTHER,N/A,"$2,313.40","$1,813.71",,,
CARDIOVASCULAR,33697,TOTAL,N/A,"$2,487.63","$1,950.30",,,
CARDIOVASCULAR,33702,80S,N/A,"$1,114.16",$873.50,,,
CARDIOVASCULAR,33702,OTHER,16,"$16,173.24","$12,075.06",,,
CARDIOVASCULAR,33702,TOTAL,24,"$17,287.40","$12,948.56",,,
CARDIOVASCULAR,33720,80S,29,"$4,375.09","$3,430.08",,,
CARDIOVASCULAR,33720,OTHER,53,"$51,887.26","$40,303.04",,,
CARDIOVASCULAR,33720,TOTAL,82,"$56,262.35","$43,733.12",,,
CARDIOVASCULAR,33722,80S,N/A,$139.85,$109.64,,,
CARDIOVASCULAR,33722,OTHER,N/A,"$2,416.55","$1,894.57",,,
CARDIOVASCULAR,33722,TOTAL,N/A,"$2,556.40","$2,004.21",,,
CARDIOVASCULAR,33724,80S,N/A,$606.29,$475.33,,,
CARDIOVASCULAR,33724,OTHER,15,"$16,400.93","$12,858.33",,,
CARDIOVASCULAR,33724,TOTAL,19,"$17,007.22","$13,333.66",,,
CARDIOVASCULAR,33726,80S,N/A,$167.40,$131.24,,,
CARDIOVASCULAR,33726,OTHER,N/A,"$2,509.41","$1,967.38",,,
CARDIOVASCULAR,33726,TOTAL,N/A,"$2,676.81","$2,098.62",,,
CARDIOVASCULAR,33730,80S,N/A,"$1,035.92",$812.17,,,
CARDIOVASCULAR,33730,OTHER,N/A,"$6,877.88","$5,392.25",,,
CARDIOVASCULAR,33730,TOTAL,N/A,"$7,913.80","$6,204.42",,,
CARDIOVASCULAR,33732,80S,N/A,$524.97,$411.58,,,
CARDIOVASCULAR,33732,OTHER,N/A,"$7,193.27","$5,524.28",,,
CARDIOVASCULAR,33732,TOTAL,N/A,"$7,718.24","$5,935.86",,,
CARDIOVASCULAR,33735,80S,N/A,$91.01,$71.35,,,
CARDIOVASCULAR,33735,OTHER,N/A,"$1,313.00","$1,029.38",,,
CARDIOVASCULAR,33735,TOTAL,N/A,"$1,404.01","$1,100.73",,,
CARDIOVASCULAR,33736,80S,N/A,$301.22,$236.16,,,
CARDIOVASCULAR,33736,OTHER,N/A,"$8,577.76","$6,724.98",,,
CARDIOVASCULAR,33736,TOTAL,11,"$8,878.98","$6,961.14",,,
CARDIOVASCULAR,33750,OTHER,N/A,"$2,381.70","$1,867.25",,,
CARDIOVASCULAR,33750,TOTAL,N/A,"$2,381.70","$1,867.25",,,
CARDIOVASCULAR,33755,OTHER,N/A,"$1,281.82","$1,004.95",,,
CARDIOVASCULAR,33755,TOTAL,N/A,"$1,281.82","$1,004.95",,,
CARDIOVASCULAR,33762,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33762,TOTAL,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33764,80S,N/A,$179.09,$140.40,,,
CARDIOVASCULAR,33764,OTHER,N/A,"$1,316.82","$1,032.39",,,
CARDIOVASCULAR,33764,TOTAL,N/A,"$1,495.91","$1,172.79",,,
CARDIOVASCULAR,33766,80S,N/A,$212.66,$166.73,,,
CARDIOVASCULAR,33766,OTHER,N/A,"$5,570.15","$4,367.00",,,
CARDIOVASCULAR,33766,TOTAL,N/A,"$5,782.81","$4,533.73",,,
CARDIOVASCULAR,33767,OTHER,N/A,$690.73,$541.53,,,
CARDIOVASCULAR,33767,TOTAL,N/A,$690.73,$541.53,,,
CARDIOVASCULAR,33768,80S,N/A,$63.23,$49.57,,,
CARDIOVASCULAR,33768,OTHER,N/A,$464.92,$364.50,,,
CARDIOVASCULAR,33768,TOTAL,N/A,$528.15,$414.07,,,
CARDIOVASCULAR,33774,80S,N/A,"$1,376.76","$1,079.40",,,
CARDIOVASCULAR,33774,OTHER,N/A,"$8,952.66","$7,018.85",,,
CARDIOVASCULAR,33774,TOTAL,18,"$10,329.42","$8,098.25",,,
CARDIOVASCULAR,33775,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33775,TOTAL,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33780,OTHER,N/A,"$2,019.55","$1,583.33",,,
CARDIOVASCULAR,33780,TOTAL,N/A,"$2,019.55","$1,583.33",,,
CARDIOVASCULAR,33782,OTHER,N/A,"$3,085.92","$2,419.37",,,
CARDIOVASCULAR,33782,TOTAL,N/A,"$3,085.92","$2,419.37",,,
CARDIOVASCULAR,33786,OTHER,N/A,"$2,624.84",$343.27,,,
CARDIOVASCULAR,33786,TOTAL,N/A,"$2,624.84",$343.27,,,
CARDIOVASCULAR,33800,80S,N/A,$317.54,$248.92,,,
CARDIOVASCULAR,33800,OTHER,N/A,"$6,683.90","$5,240.19",,,
CARDIOVASCULAR,33800,TOTAL,15,"$7,001.44","$5,489.11",,,
CARDIOVASCULAR,33802,80S,N/A,$518.43,$406.44,,,
CARDIOVASCULAR,33802,OTHER,N/A,"$4,876.09","$3,822.85",,,
CARDIOVASCULAR,33802,TOTAL,N/A,"$5,394.52","$4,229.29",,,
CARDIOVASCULAR,33803,OTHER,N/A,$947.14,$742.56,,,
CARDIOVASCULAR,33803,TOTAL,N/A,$947.14,$742.56,,,
CARDIOVASCULAR,33814,OTHER,N/A,$812.43,$636.94,,,
CARDIOVASCULAR,33814,TOTAL,N/A,$812.43,$636.94,,,
CARDIOVASCULAR,33820,80S,N/A,$439.49,$344.55,,,
CARDIOVASCULAR,33820,OTHER,18,"$9,645.56","$7,562.15",,,
CARDIOVASCULAR,33820,TOTAL,23,"$10,085.05","$7,906.70",,,
CARDIOVASCULAR,33824,80S,N/A,$181.54,$142.32,,,
CARDIOVASCULAR,33824,OTHER,N/A,"$5,547.22","$4,349.02",,,
CARDIOVASCULAR,33824,TOTAL,N/A,"$5,728.76","$4,491.34",,,
CARDIOVASCULAR,33840,80S,N/A,$216.32,$169.60,,,
CARDIOVASCULAR,33840,OTHER,N/A,"$1,352.03","$1,059.99",,,
CARDIOVASCULAR,33840,TOTAL,N/A,"$1,568.35","$1,229.59",,,
CARDIOVASCULAR,33845,80S,N/A,$460.46,$314.68,,,
CARDIOVASCULAR,33845,OTHER,N/A,"$4,702.57","$3,686.81",,,
CARDIOVASCULAR,33845,TOTAL,N/A,"$5,163.03","$4,001.49",,,
CARDIOVASCULAR,33851,OTHER,N/A,$427.50,$335.16,,,
CARDIOVASCULAR,33851,TOTAL,N/A,$427.50,$335.16,,,
CARDIOVASCULAR,33852,OTHER,N/A,"$1,632.27","$1,279.70",,,
CARDIOVASCULAR,33852,TOTAL,N/A,"$1,632.27","$1,279.70",,,
CARDIOVASCULAR,33853,80S,N/A,$535.30,$419.68,,,
CARDIOVASCULAR,33853,OTHER,N/A,"$4,706.61","$3,689.97",,,
CARDIOVASCULAR,33853,TOTAL,N/A,"$5,241.91","$4,109.65",,,
CARDIOVASCULAR,33860,80S,2078,"$1,012,775.62","$790,837.81",,,
CARDIOVASCULAR,33860,OTHER,3674,"$12,212,780.89","$9,488,032.22",,,
CARDIOVASCULAR,33860,TOTAL,5752,"$13,225,556.51","$10,278,870.03",,,
CARDIOVASCULAR,33863,80S,985,"$467,647.46","$365,068.04",,,
CARDIOVASCULAR,33863,OTHER,1761,"$5,741,907.21","$4,461,986.15",,,
CARDIOVASCULAR,33863,TOTAL,2746,"$6,209,554.67","$4,827,054.19",,,
CARDIOVASCULAR,33864,80S,116,"$56,797.07","$44,425.21",,,
CARDIOVASCULAR,33864,OTHER,249,"$825,973.33","$639,076.43",,,
CARDIOVASCULAR,33864,TOTAL,365,"$882,770.40","$683,501.64",,,
CARDIOVASCULAR,33870,80S,308,"$75,192.64","$58,756.52",,,
CARDIOVASCULAR,33870,OTHER,859,"$1,328,320.86","$1,033,856.98",,,
CARDIOVASCULAR,33870,TOTAL,1167,"$1,403,513.50","$1,092,613.50",,,
CARDIOVASCULAR,33875,80S,71,"$28,944.18","$22,042.39",,,
CARDIOVASCULAR,33875,OTHER,151,"$374,778.14","$289,400.40",,,
CARDIOVASCULAR,33875,TOTAL,222,"$403,722.32","$311,442.79",,,
CARDIOVASCULAR,33877,80S,153,"$88,996.81","$69,568.07",,,
CARDIOVASCULAR,33877,OTHER,446,"$1,471,646.51","$1,143,778.45",,,
CARDIOVASCULAR,33877,TOTAL,599,"$1,560,643.32","$1,213,346.52",,,
CARDIOVASCULAR,33880,80S,163,"$45,791.23","$35,497.48",,,
CARDIOVASCULAR,33880,OTHER,940,"$1,400,078.56","$1,094,819.60",,,
CARDIOVASCULAR,33880,TOTAL,1103,"$1,445,869.79","$1,130,317.08",,,
CARDIOVASCULAR,33881,80S,408,"$98,508.73","$77,289.01",,,
CARDIOVASCULAR,33881,OTHER,2049,"$2,762,873.17","$2,154,587.65",,,
CARDIOVASCULAR,33881,TOTAL,2457,"$2,861,381.90","$2,231,876.66",,,
CARDIOVASCULAR,33883,80S,97,"$9,621.54","$7,489.12",,,
CARDIOVASCULAR,33883,OTHER,519,"$298,156.83","$231,121.05",,,
CARDIOVASCULAR,33883,TOTAL,616,"$307,778.37","$238,610.17",,,
CARDIOVASCULAR,33884,80S,15,$968.95,$759.70,,,
CARDIOVASCULAR,33884,OTHER,96,"$33,012.34","$25,881.52",,,
CARDIOVASCULAR,33884,TOTAL,111,"$33,981.29","$26,641.22",,,
CARDIOVASCULAR,33886,80S,13,"$1,887.18","$1,479.52",,,
CARDIOVASCULAR,33886,OTHER,119,"$94,323.73","$73,909.46",,,
CARDIOVASCULAR,33886,TOTAL,132,"$96,210.91","$75,388.98",,,
CARDIOVASCULAR,33889,80S,18,"$1,347.05","$1,084.10",,,
CARDIOVASCULAR,33889,OTHER,64,"$32,953.34","$26,007.18",,,
CARDIOVASCULAR,33889,TOTAL,82,"$34,300.39","$27,091.28",,,
CARDIOVASCULAR,33891,80S,N/A,$358.19,$280.82,,,
CARDIOVASCULAR,33891,OTHER,23,"$13,638.11","$10,692.30",,,
CARDIOVASCULAR,33891,TOTAL,28,"$13,996.30","$10,973.12",,,
CARDIOVASCULAR,33910,80S,59,"$23,026.41","$18,052.76",,,
CARDIOVASCULAR,33910,OTHER,124,"$327,081.27","$256,311.65",,,
CARDIOVASCULAR,33910,TOTAL,183,"$350,107.68","$274,364.41",,,
CARDIOVASCULAR,33915,80S,N/A,$520.02,$407.70,,,
CARDIOVASCULAR,33915,OTHER,20,"$20,951.12","$16,425.68",,,
CARDIOVASCULAR,33915,TOTAL,23,"$21,471.14","$16,833.38",,,
CARDIOVASCULAR,33916,80S,11,"$7,304.24","$5,400.15",,,
CARDIOVASCULAR,33916,OTHER,57,"$223,754.29","$172,122.77",,,
CARDIOVASCULAR,33916,TOTAL,68,"$231,058.53","$177,522.92",,,
CARDIOVASCULAR,33917,80S,14,"$1,896.78","$1,487.08",,,
CARDIOVASCULAR,33917,OTHER,28,"$23,119.20","$17,589.45",,,
CARDIOVASCULAR,33917,TOTAL,42,"$25,015.98","$19,076.53",,,
CARDIOVASCULAR,33922,80S,N/A,$308.48,$241.85,,,
CARDIOVASCULAR,33922,OTHER,N/A,"$10,077.63","$7,900.86",,,
CARDIOVASCULAR,33922,TOTAL,12,"$10,386.11","$8,142.71",,,
CARDIOVASCULAR,33924,80S,N/A,$88.25,$69.19,,,
CARDIOVASCULAR,33924,OTHER,N/A,$894.39,$701.21,,,
CARDIOVASCULAR,33924,TOTAL,N/A,$982.64,$770.40,,,
CARDIOVASCULAR,33925,OTHER,N/A,"$1,715.85","$1,345.23",,,
CARDIOVASCULAR,33925,TOTAL,N/A,"$1,715.85","$1,345.23",,,
CARDIOVASCULAR,33930,OTHER,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33930,TOTAL,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33933,80S,N/A,$13.91,$10.91,,,
CARDIOVASCULAR,33933,OTHER,N/A,"$1,235.86",$968.91,,,
CARDIOVASCULAR,33933,TOTAL,N/A,"$1,249.77",$979.82,,,
CARDIOVASCULAR,33935,80S,N/A,"$4,015.05","$3,147.80",,,
CARDIOVASCULAR,33935,OTHER,N/A,"$24,920.06","$19,537.33",,,
CARDIOVASCULAR,33935,TOTAL,11,"$28,935.11","$22,685.13",,,
CARDIOVASCULAR,33940,OTHER,N/A,$630.00,$493.92,,,
CARDIOVASCULAR,33940,TOTAL,N/A,$630.00,$493.92,,,
CARDIOVASCULAR,33944,80S,170,"$4,214.78","$3,304.32",,,
CARDIOVASCULAR,33944,OTHER,423,"$78,319.92","$61,196.07",,,
CARDIOVASCULAR,33944,TOTAL,593,"$82,534.70","$64,500.39",,,
CARDIOVASCULAR,33945,80S,406,"$322,561.81","$250,441.84",,,
CARDIOVASCULAR,33945,OTHER,734,"$3,675,470.01","$2,844,823.26",,,
CARDIOVASCULAR,33945,TOTAL,1140,"$3,998,031.82","$3,095,265.10",,,
CARDIOVASCULAR,33960,80S,58,"$8,700.01","$6,735.50",,,
CARDIOVASCULAR,33960,OTHER,607,"$629,118.36","$488,788.58",,,
CARDIOVASCULAR,33960,TOTAL,665,"$637,818.37","$495,524.08",,,
CARDIOVASCULAR,33961,80S,N/A,$0.00,$0.00,,,
CARDIOVASCULAR,33961,OTHER,2915,"$1,681,213.48","$1,307,990.07",,,
